state	meanRate
2.0E7	4.775732660241227E-5
2.002E7	1.7878944465890726E-5
2.004E7	9.621885692952774E-6
2.006E7	9.090537717099233E-6
2.008E7	1.5681869885746095E-5
2.01E7	4.548227214257296E-5
2.012E7	3.060068826310789E-5
2.014E7	8.420214681833377E-6
2.016E7	7.515695339652504E-6
2.018E7	1.2862690403757227E-5
2.02E7	2.3516050505755566E-5
2.022E7	5.280802305008158E-5
2.024E7	1.1097915843733139E-4
2.026E7	1.753028177187767E-4
2.028E7	5.443219830261947E-5
2.03E7	9.07762320456069E-5
2.032E7	1.7834425592468323E-4
2.034E7	1.301135086238616E-4
2.036E7	2.6004472521536138E-5
2.038E7	8.767395046398311E-6
2.04E7	1.1964851511554009E-5
2.042E7	1.5250536071748052E-5
2.044E7	3.172404298526228E-5
2.046E7	4.515604846396777E-5
2.048E7	5.17667373251964E-5
2.05E7	1.4316446566427064E-4
2.052E7	2.203088809248309E-4
2.054E7	1.1444708497461191E-4
2.056E7	1.1512826405229327E-4
2.058E7	2.0568828780570005E-4
2.06E7	1.6555641809125638E-4
2.062E7	4.6879288297636973E-5
2.064E7	1.2435278216117488E-4
2.066E7	1.385909960503755E-4
2.068E7	1.1109249021842929E-4
2.07E7	2.1661315281092138E-4
2.072E7	1.3017644866091907E-4
2.074E7	1.2433948939753398E-4
2.076E7	1.575151343629563E-4
2.078E7	1.8971552891499434E-4
2.08E7	1.8584090313415074E-4
2.082E7	1.7674758537426967E-4
2.084E7	2.4371031966942435E-4
2.086E7	1.2119070512752908E-4
2.088E7	1.3773247380568973E-4
2.09E7	8.404682787482372E-5
2.092E7	1.589476990490907E-4
2.094E7	6.071078864347971E-5
2.096E7	7.270590493609481E-5
2.098E7	6.029419250528814E-5
2.1E7	4.974772050352193E-5
2.102E7	3.705551356203813E-5
2.104E7	2.7119340007083966E-5
2.106E7	4.066277586947084E-5
2.108E7	4.992449764491425E-5
2.11E7	4.000888356886987E-5
2.112E7	1.0402810802927129E-4
2.114E7	7.317225932005985E-5
2.116E7	9.100045258687788E-5
2.118E7	2.664302864685361E-4
2.12E7	4.0258541221124973E-4
2.122E7	4.3195198125867563E-4
2.124E7	3.031758524750779E-4
2.126E7	2.2669903507371896E-4
2.128E7	2.795868586045044E-4
2.13E7	1.2019722049790145E-4
2.132E7	2.2228006627950724E-4
2.134E7	8.57497867858023E-5
2.136E7	7.100633770479224E-5
2.138E7	7.208256431108514E-5
2.14E7	1.406658698553325E-4
2.142E7	2.3194820829118107E-4
2.144E7	1.267573589799947E-4
2.146E7	1.1768273441093334E-4
2.148E7	1.3971272359530228E-4
2.15E7	1.5920067395062216E-4
2.152E7	1.2606113073735967E-4
2.154E7	1.3354795911227934E-4
2.156E7	1.8132375588178446E-4
2.158E7	1.452317684405231E-4
2.16E7	1.5225832462477786E-4
2.162E7	2.3634379328962352E-4
2.164E7	8.036944172587936E-5
2.166E7	2.0508656428123453E-4
2.168E7	1.2005364428017539E-4
2.17E7	4.7876951783709965E-5
2.172E7	4.639282477770362E-5
2.174E7	2.0483709607992026E-4
2.176E7	1.3781417116190292E-4
2.178E7	1.1839471861161941E-4
2.18E7	5.526244553144848E-5
2.182E7	2.1400682786810055E-4
2.184E7	1.1715213748019936E-4
2.186E7	1.6217697895723856E-4
2.188E7	1.4454790461773467E-4
2.19E7	1.082991286855488E-4
2.192E7	5.234794198665058E-5
2.194E7	1.856682731649609E-5
2.196E7	1.762388808918232E-5
2.198E7	1.5120134594038183E-5
2.2E7	2.265724115264478E-5
2.202E7	3.225258714593112E-5
2.204E7	6.423529720990013E-5
2.206E7	4.155960703890174E-5
2.208E7	8.572982408802845E-5
2.21E7	8.51988377942061E-5
2.212E7	1.6939268758592378E-4
2.214E7	5.996131978139303E-5
2.216E7	7.140992933485695E-5
2.218E7	1.23591345647215E-4
2.22E7	1.5321156171335443E-4
2.222E7	2.1178631662647292E-4
2.224E7	1.896465112727892E-4
2.226E7	1.1657791421419212E-4
2.228E7	1.0185774178300526E-4
2.23E7	6.647746446619346E-5
2.232E7	6.668469346743968E-5
2.234E7	5.889720777554535E-5
2.236E7	1.7019026202266368E-4
2.238E7	1.0533330572823588E-4
2.24E7	2.0419733307017857E-4
2.242E7	5.008704660379032E-4
2.244E7	5.059570536039775E-4
2.246E7	3.4003519513156583E-4
2.248E7	4.465277657005955E-4
2.25E7	7.079943692119991E-4
2.252E7	4.516796247073479E-4
2.254E7	5.415389282163994E-4
2.256E7	4.4028279416728045E-4
2.258E7	2.775366272850672E-4
2.26E7	1.743319257615238E-4
2.262E7	1.891371605238555E-4
2.264E7	1.3687858742452347E-4
2.266E7	1.4052662902112374E-4
2.268E7	2.9073368958240853E-4
2.27E7	4.1009273338710005E-4
2.272E7	3.2687548328604363E-4
2.274E7	2.2067139635197267E-4
2.276E7	1.0203150010606881E-4
2.278E7	6.812329409386645E-5
2.28E7	1.0557282129920933E-4
2.282E7	1.6050819315321975E-4
2.284E7	3.14982584858377E-4
2.286E7	4.0811770666195237E-4
2.288E7	1.1807523670213573E-4
2.29E7	3.162411306425901E-5
2.292E7	6.152502043009752E-5
2.294E7	5.7350943968774354E-5
2.296E7	2.4399607922221333E-5
2.298E7	1.391600972464691E-5
2.3E7	4.902969545699271E-5
2.302E7	2.4586257933915374E-5
2.304E7	3.7299311115274564E-5
2.306E7	1.1102115652488243E-4
2.308E7	9.437047997049664E-5
2.31E7	7.106778535957699E-5
2.312E7	4.9420342975861996E-5
2.314E7	8.119520128692895E-5
2.316E7	8.461288745031875E-5
2.318E7	7.621156863730928E-5
2.32E7	6.630608877257974E-5
2.322E7	6.275758395965346E-5
2.324E7	3.121944563881856E-5
2.326E7	2.1646217835093113E-5
2.328E7	2.812210289117756E-5
2.33E7	2.1506762255283053E-5
2.332E7	8.369308628439253E-6
2.334E7	1.0657919999218016E-5
2.336E7	1.703853943153337E-5
2.338E7	7.1205730820650306E-6
2.34E7	8.81226348646974E-6
2.342E7	3.7501913582003854E-6
2.344E7	7.479643489891709E-6
2.346E7	1.4477449920408942E-5
2.348E7	2.5908122956019935E-5
