state	meanRate
2.0E7	8.178305506693902E-4
2.002E7	5.653954378641762E-4
2.004E7	6.89473276196366E-4
2.006E7	7.699441183458096E-4
2.008E7	0.0010245695702453062
2.01E7	0.001080640779650199
2.012E7	8.682392236802225E-4
2.014E7	8.896659463524605E-4
2.016E7	5.361104794674215E-4
2.018E7	9.054001662337302E-4
2.02E7	9.552623567760653E-4
2.022E7	8.538405028554508E-4
2.024E7	0.0011100098156725678
2.026E7	0.0011114029603654586
2.028E7	0.0010671243019715034
2.03E7	0.0013542023842138394
2.032E7	0.0010879687836797406
2.034E7	8.558160507301988E-4
2.036E7	0.0011536588628243227
2.038E7	0.0010058780656099161
2.04E7	0.001044552719679916
2.042E7	0.0012861094596997122
2.044E7	0.0013444093057776501
2.046E7	0.0013670281428204442
2.048E7	0.0014735916230259637
2.05E7	0.0010086031780501062
2.052E7	0.0013008157805941326
2.054E7	0.0015868071154222882
2.056E7	0.0015736061980808635
2.058E7	0.0015130107750438385
2.06E7	0.001223057278121496
2.062E7	0.0014742089011996898
2.064E7	0.0012591734636155946
2.066E7	0.001004333561274347
2.068E7	0.001717804730357024
2.07E7	0.0012924517740541769
2.072E7	0.0014652913769120503
2.074E7	0.0016371529176827213
2.076E7	0.0014619956784220612
2.078E7	0.0017865108529502346
2.08E7	0.0010949708698313626
2.082E7	0.0010377992254339502
2.084E7	9.196543685693871E-4
2.086E7	7.260903807908062E-4
2.088E7	9.494128475552675E-4
2.09E7	0.0012527925242883369
2.092E7	0.0016850929668354572
2.094E7	0.0013287235042088847
2.096E7	0.0012121655848357866
2.098E7	0.0015001997837128225
2.1E7	0.0014454414479171897
2.102E7	0.0011399661677729438
2.104E7	0.0017732914344850467
2.106E7	0.0012706920299327422
2.108E7	9.264301470014784E-4
2.11E7	0.00114191151061869
2.112E7	7.125300768867612E-4
2.114E7	6.62066923561143E-4
2.116E7	8.252667918890581E-4
2.118E7	7.920498276837743E-4
2.12E7	8.846285110905894E-4
2.122E7	9.175387747887067E-4
2.124E7	8.606300355270259E-4
2.126E7	9.887969874566346E-4
2.128E7	0.0011325756870476278
2.13E7	6.094130075986749E-4
2.132E7	6.955934322568634E-4
2.134E7	7.243310281033839E-4
2.136E7	3.429916910071902E-4
2.138E7	4.899194253433838E-4
2.14E7	5.516642686119162E-4
2.142E7	4.7156750965897994E-4
2.144E7	5.201864705381016E-4
2.146E7	4.017704848074858E-4
2.148E7	6.630867505716483E-4
2.15E7	4.581023337751639E-4
2.152E7	3.7293827350941326E-4
2.154E7	6.022265967273755E-4
2.156E7	3.3118234031371256E-4
2.158E7	3.252122714521005E-4
2.16E7	3.518328170872634E-4
2.162E7	3.2162862370455157E-4
2.164E7	4.8793907703941153E-4
2.166E7	6.054153096880009E-4
2.168E7	5.721014819746815E-4
2.17E7	6.412257560304684E-4
2.172E7	5.916052018749867E-4
2.174E7	0.0011787631739722073
2.176E7	8.681692675885606E-4
2.178E7	0.0013593492186258769
2.18E7	0.001049275977568947
2.182E7	8.512134139157781E-4
2.184E7	0.001197603854053196
2.186E7	0.001067335053309235
2.188E7	0.0018918613191338351
2.19E7	0.0013902886567113179
2.192E7	0.0011810671075372851
2.194E7	9.134715742081514E-4
2.196E7	9.762322832898861E-4
2.198E7	0.001164204824120059
2.2E7	0.0011449528230389387
2.202E7	7.164113698253568E-4
2.204E7	0.001022579482809069
2.206E7	0.0014602606754718643
2.208E7	0.001048047816696092
2.21E7	0.001211246063448306
2.212E7	0.0010166459872219718
2.214E7	9.58627640411181E-4
2.216E7	0.0013132582467792245
2.218E7	0.0015322660990795154
2.22E7	0.001132712380955264
2.222E7	8.316885872257862E-4
2.224E7	6.413837179507097E-4
2.226E7	9.862912050150863E-4
2.228E7	6.034550529203027E-4
2.23E7	9.224366627339976E-4
2.232E7	5.96019756831597E-4
2.234E7	4.5443199287984414E-4
2.236E7	6.108846477839018E-4
2.238E7	6.790393083345855E-4
2.24E7	0.0010882348617433
2.242E7	7.342304958590474E-4
2.244E7	7.244574882828273E-4
2.246E7	8.868787252173386E-4
2.248E7	0.0010064640537603214
2.25E7	0.0012950298803648848
2.252E7	7.972165977326351E-4
2.254E7	7.344962418289666E-4
2.256E7	8.88284699975753E-4
2.258E7	0.0010897599095684805
2.26E7	5.909399885353903E-4
2.262E7	0.0013648636379210005
2.264E7	0.0011665677270638307
2.266E7	8.275340410706165E-4
2.268E7	0.001168969692345937
2.27E7	0.0011096403241272555
2.272E7	0.0013013760025651741
2.274E7	0.0013274971678024225
2.276E7	0.0016849898439853421
2.278E7	0.0013284632285317098
2.28E7	0.001250436441259758
2.282E7	0.0023796994175971533
2.284E7	0.0014116155806868788
2.286E7	0.0012886014144067792
2.288E7	0.001275967067286358
2.29E7	0.001282388729015212
2.292E7	0.0012190557741003562
2.294E7	0.001393596478554816
2.296E7	9.778617710970597E-4
2.298E7	9.348579575004443E-4
2.3E7	0.0013407386355332093
2.302E7	0.0013014246497888558
2.304E7	9.455817721744148E-4
2.306E7	0.001261550350451522
2.308E7	0.0017153769800954822
2.31E7	0.0012126414155521647
2.312E7	0.0010914585724330183
2.314E7	0.001146023466765318
2.316E7	0.0015236743558792241
2.318E7	0.0010479077168446854
2.32E7	0.0016757736915462452
2.322E7	0.001193172215530075
2.324E7	0.0015711268875983168
2.326E7	0.0013911613806884698
2.328E7	0.0012985169154465885
2.33E7	0.001387709266704608
2.332E7	0.0011797484061009894
2.334E7	0.0011506148263236676
2.336E7	0.001041074116045491
2.338E7	8.1936823719281E-4
2.34E7	7.565868728417356E-4
2.342E7	7.570559708113516E-4
2.344E7	9.294164135243111E-4
2.346E7	9.524355986042232E-4
2.348E7	0.001438402700133693
2.35E7	0.001012479407884152
2.352E7	0.0014100726578154335
2.354E7	0.00120046275955305
2.356E7	8.681068295000836E-4
2.358E7	0.0012058225536687942
2.36E7	0.0012601140233768073
2.362E7	0.0010092174509635347
2.364E7	9.469921463669731E-4
2.366E7	5.971772945503333E-4
2.368E7	8.065479813332908E-4
2.37E7	9.300239070131329E-4
2.372E7	0.001319700639357017
2.374E7	8.732139482314702E-4
2.376E7	9.286245630303092E-4
2.378E7	0.001295218052961913
2.38E7	0.001373986859814647
2.382E7	8.296627216180433E-4
2.384E7	9.548375020696806E-4
2.386E7	0.001064861857214986
2.388E7	0.0012841539234679654
2.39E7	0.0011909271911944893
2.392E7	9.859719935215226E-4
2.394E7	0.0011167629131362147
2.396E7	9.918427381129273E-4
2.398E7	0.0013329411815283742
2.4E7	8.38676565389183E-4
2.402E7	0.0010445353546053018
2.404E7	9.041292111216714E-4
2.406E7	9.711506449943801E-4
2.408E7	9.847071136269289E-4
2.41E7	0.0016539186419668977
2.412E7	0.0013248457901299188
2.414E7	0.001286866142563604
2.416E7	0.00120586344364192
2.418E7	0.001426745372717129
2.42E7	0.0014261358258824744
2.422E7	8.101982342056135E-4
2.424E7	9.213855706719199E-4
2.426E7	0.0010954853642385712
2.428E7	0.0011203809128553124
2.43E7	0.0012182559770831582
2.432E7	0.0011352262211887267
2.434E7	0.00132212810277267
2.436E7	0.0011284270609415324
2.438E7	9.363172759515614E-4
2.44E7	0.001009797494981393
2.442E7	0.0010209378060427798
2.444E7	0.0014764278579298994
2.446E7	0.001233107448498456
2.448E7	0.001419879154903152
2.45E7	0.001131588107373132
2.452E7	0.001584022865809619
2.454E7	0.00180334485542768
2.456E7	0.0012626779975871553
2.458E7	0.0015692882198022136
2.46E7	0.0011705277230309827
2.462E7	0.0010027901490678168
2.464E7	8.773860346988483E-4
2.466E7	0.0013819058583036628
2.468E7	0.001541757470920534
2.47E7	0.00129033739925511
2.472E7	0.0014159420049390293
2.474E7	8.96426124199649E-4
2.476E7	0.0014751196330564126
2.478E7	0.0012970430628141542
2.48E7	9.331927366147166E-4
2.482E7	0.001087774270494844
2.484E7	8.261379224173152E-4
2.486E7	9.939135798127422E-4
2.488E7	0.0011350875838548593
2.49E7	0.0015438743811889346
2.492E7	0.0013107824233741193
2.494E7	0.0012023126939352054
2.496E7	0.0010392425770721064
2.498E7	0.0010068259719693835
2.5E7	0.0011517600499606128
2.502E7	8.435469337177916E-4
2.504E7	0.0011032248863951247
2.506E7	9.671048258971673E-4
2.508E7	0.001258810664007382
2.51E7	0.0015003348307161958
2.512E7	9.742842658602563E-4
2.514E7	0.0017236731055700599
2.516E7	0.0017909350893009434
2.518E7	0.001266146350356293
2.52E7	0.0016656877597144102
2.522E7	0.0014662456717272898
2.524E7	0.0023001187447376716
2.526E7	0.002040921135482254
2.528E7	0.001281354517812089
2.53E7	0.0014817086060144326
2.532E7	0.001319401983761368
2.534E7	0.0013094552155119286
2.536E7	0.0010137945334169913
2.538E7	0.0012181562170050274
2.54E7	0.001231700085142441
2.542E7	0.0015205596270818193
2.544E7	0.0019045488927977902
2.546E7	0.0013572276870603352
2.548E7	0.0016469354981782447
2.55E7	0.0013356758194444079
2.552E7	0.0015204903132452505
2.554E7	0.00123129011771174
2.556E7	0.0014906209125180188
2.558E7	0.0013550485450175129
2.56E7	0.0010644999173120022
2.562E7	9.055128332634253E-4
2.564E7	0.001206712216596499
2.566E7	0.0012951877615175952
2.568E7	0.0015855922666452892
2.57E7	0.0010861584751627475
2.572E7	0.0016923019914471332
2.574E7	0.0014944955849721293
2.576E7	0.0014558327242385426
2.578E7	0.00143766401530833
2.58E7	9.74481465092538E-4
2.582E7	0.0013131249389358173
2.584E7	0.0015727463965126598
2.586E7	0.0015334902455750403
2.588E7	0.001170071944044841
2.59E7	0.0011955374786693203
2.592E7	0.0015881125334060893
2.594E7	0.0014004179026554794
2.596E7	0.0016114034236584503
2.598E7	9.344084049847342E-4
2.6E7	0.00130268969867828
2.602E7	9.004476330798115E-4
2.604E7	9.161503351202617E-4
2.606E7	0.0012613092312741458
2.608E7	0.0012047929696182606
2.61E7	5.727842660101932E-4
2.612E7	0.0010334196809415315
2.614E7	0.0010298019171600973
2.616E7	8.507313660471402E-4
2.618E7	7.50898234157065E-4
2.62E7	7.678810643066491E-4
2.622E7	0.0010082861239913584
2.624E7	7.075328991552932E-4
2.626E7	4.896317592077276E-4
2.628E7	2.511481622766861E-4
2.63E7	7.945475800723613E-4
2.632E7	8.733532561529503E-4
2.634E7	0.0012677883536803386
2.636E7	0.0011043146895215524
2.638E7	0.0011291798084968913
2.64E7	8.713258604915019E-4
2.642E7	8.609945340180617E-4
2.644E7	0.0010285523147084274
2.646E7	0.0012348251904580813
2.648E7	0.001346643568234538
2.65E7	0.0013471385413608547
2.652E7	8.820586887970873E-4
2.654E7	0.0010323063960437431
2.656E7	0.0011531794679878393
2.658E7	0.0013425020519844514
2.66E7	0.0010934941440920035
2.662E7	0.0012881940307284928
2.664E7	0.001128311903057918
2.666E7	0.0011208481246607566
2.668E7	0.0016435554190528182
2.67E7	0.0017085073912724465
2.672E7	0.0011577506569223541
2.674E7	0.001223984244910971
2.676E7	0.0010351192170698575
2.678E7	0.0014368306273696003
2.68E7	9.332368105837688E-4
2.682E7	7.678110404561251E-4
2.684E7	0.0013185690384770877
2.686E7	0.0010117183300138697
2.688E7	0.001315044724724751
2.69E7	0.0012807635053973668
2.692E7	0.0014180214039576243
2.694E7	0.0013632562701740311
2.696E7	0.0011496198994443779
2.698E7	9.484439651884905E-4
2.7E7	8.078361709203478E-4
2.702E7	0.0010198294130070015
2.704E7	8.081007203627283E-4
2.706E7	0.0014763372704495457
2.708E7	0.0010036478200557205
2.71E7	8.981859950584234E-4
2.712E7	0.0014686276650562862
2.714E7	0.001166489845927389
2.716E7	0.0012491771949404516
2.718E7	0.0014638830462349072
2.72E7	0.0011283703345534761
2.722E7	0.0012770721595366206
2.724E7	0.0013613146165025835
2.726E7	8.348499359305179E-4
2.728E7	0.0013489526735848815
2.73E7	0.001355343531816396
2.732E7	0.001227236960238248
2.734E7	0.001603689931796917
2.736E7	0.0011632515594113169
2.738E7	0.0010445527289059046
2.74E7	0.0012953784408116947
2.742E7	0.0012687955489198244
2.744E7	0.001176318014041011
2.746E7	0.0010413552838905665
2.748E7	9.510334427347941E-4
2.75E7	5.519575500932433E-4
2.752E7	6.081482970204037E-4
2.754E7	8.235767301138527E-4
2.756E7	0.001035534893940106
2.758E7	0.0011340962262180072
2.76E7	0.001281709979079873
2.762E7	0.0012958767977566629
2.764E7	0.0016446442760053401
2.766E7	0.0013578040898678486
2.768E7	0.0015999214374702113
2.77E7	0.001287328604372923
2.772E7	0.001660287458952164
2.774E7	7.696962378291198E-4
2.776E7	8.887740169357048E-4
2.778E7	8.057512394843664E-4
2.78E7	0.0012451878967534677
2.782E7	7.982872707402301E-4
2.784E7	7.557924836035815E-4
2.786E7	8.025198900661244E-4
2.788E7	7.950013882439542E-4
2.79E7	3.4821723180953284E-4
2.792E7	8.820151935983654E-4
2.794E7	7.938401077197797E-4
2.796E7	9.58495115703095E-4
2.798E7	0.0010957550656713253
2.8E7	0.001357278935728461
2.802E7	0.0011629435899264556
2.804E7	0.0011522547598083372
2.806E7	0.0012855428697968493
2.808E7	0.0014225422371355139
2.81E7	0.0015043631141685415
2.812E7	0.0010487642750413495
2.814E7	0.0012539672128061266
2.816E7	0.001444720128549581
2.818E7	0.0011995511944164958
2.82E7	0.001084883521508336
2.822E7	9.471669621729449E-4
2.824E7	0.0013561508212108712
2.826E7	0.0012507684602255102
2.828E7	0.0012316124973442975
2.83E7	9.262980551545027E-4
2.832E7	7.67949048979804E-4
2.834E7	0.0013239147810458667
2.836E7	0.0013063199066762653
2.838E7	9.8608871473477E-4
2.84E7	9.967630191170173E-4
2.842E7	0.0012110954079442512
2.844E7	0.0018746555331245558
2.846E7	0.0013157072662950554
2.848E7	0.001595784069358371
2.85E7	0.0013267837216957665
2.852E7	0.00113794640099669
2.854E7	0.0010269679347985785
2.856E7	7.299179670483632E-4
2.858E7	6.884972765369188E-4
2.86E7	6.355625540729668E-4
2.862E7	9.584457864949582E-4
2.864E7	9.556628852410457E-4
2.866E7	0.0015023605853702138
2.868E7	0.0010909862542018778
2.87E7	0.0014041232644935201
2.872E7	0.001515665194982676
2.874E7	0.0012025021257731567
2.876E7	0.0017984378282679455
2.878E7	0.0016122816627270344
2.88E7	0.001908732689406567
2.882E7	0.0014176442287406861
2.884E7	0.0016732567218625152
2.886E7	0.0010903492788174184
2.888E7	0.001109620435251462
2.89E7	8.984702032224943E-4
2.892E7	0.0010304999547280575
2.894E7	0.0010465048244285816
2.896E7	0.0014370690437222773
2.898E7	0.0010820012952078826
2.9E7	5.683487326601242E-4
2.902E7	9.262361175883888E-4
2.904E7	0.001438212957708636
2.906E7	0.0011487580237566743
2.908E7	0.0011642456082497615
2.91E7	9.235766029806805E-4
2.912E7	0.0010081075998669823
2.914E7	6.512926978856056E-4
2.916E7	9.839514989657598E-4
2.918E7	0.001457085301449814
2.92E7	0.0012700071751554141
2.922E7	0.0011568264384350052
2.924E7	0.0013959277534498558
2.926E7	0.0010549424475418566
2.928E7	0.0013544111962813493
2.93E7	0.0011167224516975913
2.932E7	0.0013827933055389201
2.934E7	0.0016354886688336803
2.936E7	0.0015679216158010476
2.938E7	0.0013618047538662048
2.94E7	0.0014747079593609802
2.942E7	0.0010659562041615703
2.944E7	0.0010237423419133728
2.946E7	0.0012377040443784925
2.948E7	0.0011240601154319683
2.95E7	0.0011749791171468992
2.952E7	7.699399074792471E-4
2.954E7	6.162379675758905E-4
2.956E7	0.0010411058174224152
2.958E7	0.001019159026206001
2.96E7	7.819339797788109E-4
2.962E7	6.702599990485553E-4
2.964E7	0.0012860224075617749
2.966E7	6.623170296626492E-4
2.968E7	0.001139659865437486
2.97E7	0.0012928247403139917
2.972E7	9.643717435127113E-4
2.974E7	0.001057007453431586
2.976E7	0.0011634953903349387
2.978E7	0.0015039229365435309
2.98E7	7.035718863818586E-4
2.982E7	5.879163256382293E-4
2.984E7	0.001072418606318164
2.986E7	0.0012971642686820924
2.988E7	9.141640237595887E-4
2.99E7	9.647970403489842E-4
2.992E7	0.001431874229006055
2.994E7	0.0013225311917577814
2.996E7	0.001053473580567689
2.998E7	0.0013696786918038313
3.0E7	0.0017208566132294806
3.002E7	0.0014039285707543574
3.004E7	0.0013821769232235182
3.006E7	0.0013603690524267786
3.008E7	9.415630326388665E-4
3.01E7	5.910890815108611E-4
3.012E7	5.459996481436722E-4
3.014E7	7.619427297836576E-4
3.016E7	9.100351763573442E-4
3.018E7	9.747973128862715E-4
3.02E7	9.14166825235725E-4
3.022E7	7.760584605496993E-4
3.024E7	6.815616561933437E-4
3.026E7	0.0010235960627616092
3.028E7	0.0012491059109214022
3.03E7	9.198650093043991E-4
3.032E7	0.0011484302605292871
3.034E7	0.0015462489148837198
3.036E7	0.0013456770965858983
3.038E7	0.0014577297757006112
3.04E7	0.001182465774210037
3.042E7	0.0011426489638802818
3.044E7	0.001152412282329427
3.046E7	0.0012300088811278479
3.048E7	0.0012972218460045011
3.05E7	0.0010988733300641258
3.052E7	0.001280050943620312
3.054E7	0.0020625100688797253
3.056E7	9.159582655509155E-4
3.058E7	9.825469687961535E-4
3.06E7	0.001287031550223456
3.062E7	8.758677625396958E-4
3.064E7	5.507926249085981E-4
3.066E7	9.130720437628034E-4
3.068E7	7.432645195026829E-4
3.07E7	9.592936423840254E-4
3.072E7	6.897730597435976E-4
3.074E7	8.279464162179415E-4
3.076E7	9.657628132570355E-4
3.078E7	8.041413420168244E-4
3.08E7	7.448192647467427E-4
3.082E7	9.733666282376125E-4
3.084E7	0.0011111157526401273
3.086E7	7.520323827471112E-4
3.088E7	9.675153095977586E-4
3.09E7	9.407076348206155E-4
3.092E7	0.0014989135202484103
3.094E7	9.118393462132887E-4
3.096E7	0.0013973170907596395
3.098E7	0.0012750083258187776
3.1E7	0.0014406957508645455
3.102E7	0.001421704213784727
3.104E7	5.435975304012698E-4
3.106E7	0.001055525305239856
3.108E7	0.0014588098050133357
3.11E7	0.0016750898780717837
3.112E7	0.0011949592811124879
3.114E7	4.1377137472880973E-4
3.116E7	0.0010577145987320884
3.118E7	7.518438129242139E-4
3.12E7	5.275543992905066E-4
3.122E7	0.0016885188837883161
3.124E7	0.0012352060743319598
3.126E7	0.0013677790952792038
3.128E7	0.0014893599513497175
3.13E7	0.0013230577655679355
3.132E7	9.759228454303899E-4
3.134E7	0.001018430836911035
3.136E7	6.039220127325926E-4
3.138E7	5.172522861233607E-4
3.14E7	0.001177801283386423
3.142E7	0.001177299745450504
3.144E7	0.0017081186882805005
3.146E7	8.922568470409825E-4
3.148E7	4.6760601872207236E-4
3.15E7	2.7441703718044194E-4
3.152E7	5.114925321263584E-4
3.154E7	5.632086292773014E-4
3.156E7	3.899033378178421E-4
3.158E7	4.645639746643473E-4
3.16E7	3.9173281374435613E-4
3.162E7	5.134746722216603E-4
3.164E7	3.7151336606901404E-4
3.166E7	4.420331639278918E-4
3.168E7	4.4009505867791934E-4
3.17E7	5.234385604396643E-4
3.172E7	2.6792437831342974E-4
3.174E7	2.948568118731811E-4
3.176E7	2.4386724331175414E-4
3.178E7	2.3708329673560643E-4
3.18E7	1.888036545354578E-4
3.182E7	2.2716206132940083E-4
3.184E7	3.850129945781933E-4
3.186E7	4.8472245143492887E-4
3.188E7	7.343606761222394E-4
3.19E7	8.561283325527773E-4
3.192E7	6.051691596902788E-4
3.194E7	6.813541270068365E-4
3.196E7	9.181070277457869E-4
3.198E7	8.387538342352994E-4
3.2E7	0.0012704803073312208
3.202E7	0.0010682211051612428
3.204E7	0.0018257827472889967
3.206E7	0.0010113576652796068
3.208E7	0.0012006722589756492
3.21E7	7.593543548526063E-4
3.212E7	0.0010537507051594462
3.214E7	7.364895675701814E-4
3.216E7	9.238554618919371E-4
3.218E7	5.809454713192881E-4
3.22E7	0.0010376258305476815
3.222E7	0.0010713940352771205
3.224E7	0.0012907793791781053
3.226E7	0.001207513408827043
3.228E7	0.0019107657592915953
3.23E7	0.001149147229528266
3.232E7	8.612120039997733E-4
3.234E7	8.659464843731141E-4
3.236E7	0.001018624567719256
3.238E7	9.459219573667608E-4
3.24E7	0.0015915925765987678
3.242E7	0.0010771622191522497
3.244E7	0.0010521281655319927
3.246E7	0.0014768434707767035
3.248E7	0.001297284288015748
3.25E7	0.0015821250846761855
3.252E7	0.0012336188239970227
3.254E7	0.0014356689178090783
3.256E7	0.0017630818540475166
3.258E7	0.0016362208007690213
3.26E7	9.963190093577542E-4
3.262E7	0.0014332459662906056
3.264E7	0.0010652852215515638
3.266E7	0.0013803653462169817
3.268E7	0.0013143310143506658
3.27E7	0.0014983378101925625
3.272E7	0.001076301759804431
3.274E7	9.484249826508727E-4
3.276E7	9.423932557276451E-4
3.278E7	0.0016473966796369198
3.28E7	0.0011435779422503084
3.282E7	0.001335451376569973
3.284E7	8.667362290166521E-4
3.286E7	0.001021205449157662
3.288E7	0.0013788190852516266
3.29E7	7.317078536171489E-4
3.292E7	0.0010676110595046412
3.294E7	0.0010988121702404082
3.296E7	0.0013075759231933942
3.298E7	0.0013212031693315106
3.3E7	0.0013442165160879869
3.302E7	0.001053594160547028
3.304E7	8.368052607938492E-4
3.306E7	0.0010788182623999068
3.308E7	0.0013235294436621703
3.31E7	9.278559928425411E-4
3.312E7	8.515053557155622E-4
3.314E7	0.0010282182721568505
3.316E7	0.0013240919490600056
