state	meanRate
2.0E7	1.9449578945531133E-4
2.002E7	1.7652667210359412E-4
2.004E7	1.9817305239691206E-4
2.006E7	2.944883615326209E-5
2.008E7	4.711684531138396E-5
2.01E7	6.269088784031125E-5
2.012E7	9.079152842716408E-5
2.014E7	5.6175127735592574E-5
2.016E7	2.8122411749951625E-5
2.018E7	5.5906650967969304E-5
2.02E7	2.3165994261209518E-4
2.022E7	1.806681039355287E-4
2.024E7	5.12389665914926E-4
2.026E7	2.887535971707584E-4
2.028E7	2.028905421005639E-4
2.03E7	8.542335619540478E-5
2.032E7	7.16256274182844E-5
2.034E7	6.966854551897613E-5
2.036E7	1.4490763190311832E-4
2.038E7	1.0650683718733664E-4
2.04E7	1.8284723302333696E-4
2.042E7	2.8408251805438716E-4
2.044E7	2.1773960459243061E-4
2.046E7	4.925563192246067E-4
2.048E7	2.6816294446476964E-4
2.05E7	7.110361776811562E-4
2.052E7	5.890011445400922E-4
2.054E7	3.6066292673325246E-4
2.056E7	5.076026963317904E-4
2.058E7	0.0014148006370828376
2.06E7	0.001130859555198459
2.062E7	0.0012008171992207422
2.064E7	9.15440704725455E-4
2.066E7	0.0016027360346459873
2.068E7	0.0017139974998005736
2.07E7	9.522063071413442E-4
2.072E7	5.575170289792577E-4
2.074E7	3.941206985333552E-4
2.076E7	1.4723468093295834E-4
2.078E7	7.587931047077029E-4
2.08E7	3.9051959491762296E-4
2.082E7	3.276559339825513E-4
2.084E7	1.1995292590296712E-4
2.086E7	4.287963636819719E-5
2.088E7	4.579132060360768E-5
2.09E7	4.3364816270565393E-4
2.092E7	5.186997918657976E-4
2.094E7	0.0010840753576067035
2.096E7	3.471652597558459E-4
2.098E7	3.446905962995354E-4
2.1E7	0.0013860846243458382
2.102E7	0.0012104300907604725
2.104E7	9.221607676073022E-4
2.106E7	0.0010674898799004082
2.108E7	6.809178914655479E-4
2.11E7	0.0011539032998918776
2.112E7	0.0016848529675957333
2.114E7	5.89071514746483E-4
2.116E7	0.0015841412821979712
2.118E7	9.033957068627205E-4
2.12E7	0.0011560442733179212
2.122E7	0.0013400870911594164
2.124E7	0.0011437295048117694
2.126E7	5.927446819833547E-4
2.128E7	3.8766567373549484E-4
2.13E7	4.711661832851113E-4
2.132E7	3.848533807580828E-4
2.134E7	4.7503765280361096E-4
2.136E7	8.029461456806333E-4
2.138E7	8.020346662033006E-4
2.14E7	4.648739636529641E-4
2.142E7	2.0718371688318698E-4
2.144E7	3.1101557478503537E-4
2.146E7	5.909253001599951E-4
2.148E7	3.132501437428342E-4
2.15E7	2.0071876168760083E-4
2.152E7	2.0204933874601118E-4
2.154E7	7.501916995978662E-4
2.156E7	5.076612603671268E-4
2.158E7	8.482185533374072E-4
2.16E7	9.328306929957471E-4
2.162E7	0.0015608087423066908
2.164E7	0.0011363944037992054
2.166E7	0.0010590558164088
2.168E7	9.536713691127516E-4
2.17E7	6.529772193938463E-4
2.172E7	6.525900953478306E-4
2.174E7	1.5344010754426014E-4
2.176E7	3.932090354502606E-5
2.178E7	7.671945018450049E-5
2.18E7	6.857576311049543E-5
2.182E7	1.3597910642857097E-4
2.184E7	6.138438789048204E-4
2.186E7	3.891070448092602E-4
2.188E7	7.263554647248536E-4
2.19E7	1.2001483615113231E-4
2.192E7	9.44014042973675E-4
2.194E7	7.006340112888023E-4
2.196E7	6.527472302885191E-4
2.198E7	4.723252433014938E-4
2.2E7	3.78471852310171E-4
2.202E7	0.00156949419888259
2.204E7	0.0015183349685630489
2.206E7	0.001768177974186687
2.208E7	0.0011878896769740494
2.21E7	0.002465815136346199
2.212E7	0.0014181324913507018
2.214E7	0.001560367695579008
2.216E7	0.00139862161306755
2.218E7	9.171347859560433E-4
2.22E7	8.687596665902535E-4
2.222E7	9.420839755781739E-4
2.224E7	9.159138406845596E-4
2.226E7	9.794474599923617E-4
2.228E7	8.360347797491939E-4
2.23E7	4.876581297446299E-4
2.232E7	6.512421581074435E-4
2.234E7	2.7655224272222167E-4
2.236E7	1.5044826965783563E-4
2.238E7	5.1181875832280185E-5
2.24E7	7.307649733079867E-5
2.242E7	5.7020658537667465E-5
2.244E7	5.2178807606703484E-5
2.246E7	3.1741850508831006E-5
