state	default.meanRate
2.0E7	0.002024415174695942
2.002E7	0.0019273380479746412
2.004E7	0.001682301841232827
2.006E7	0.0017699859860689888
2.008E7	0.0017848263423297173
2.01E7	0.0017181093614734334
2.012E7	0.002289764765849326
2.014E7	0.002037127114464414
2.016E7	0.0019069398806168241
2.018E7	0.0019661431269521372
2.02E7	0.0017415558787438246
2.022E7	0.0015334341295003837
2.024E7	0.0015893626236335226
2.026E7	0.0019396657563096214
2.028E7	0.001869079019315385
2.03E7	0.0020059823866447847
2.032E7	0.0016720346720143135
2.034E7	0.0016981683008472082
2.036E7	0.0017322602347321378
2.038E7	0.0015572089452034513
2.04E7	0.0016432143301959516
2.042E7	0.0012653292693327928
2.044E7	0.0018227400647963623
2.046E7	0.0016941266052652576
2.048E7	0.0015408468025156056
2.05E7	0.00199776608258053
2.052E7	0.0015973512151247473
2.054E7	0.0014424249122766632
2.056E7	0.0013096599492755981
2.058E7	0.0013057140000608423
2.06E7	0.0012600340061743444
2.062E7	0.001484772434274229
2.064E7	0.0017196886988756896
2.066E7	0.0013134511906209938
2.068E7	9.203284806069053E-4
2.07E7	0.0011584441472015494
2.072E7	0.001633541966839027
2.074E7	0.001572901656311619
2.076E7	8.996075429454892E-4
2.078E7	0.001367838032509383
2.08E7	0.0012096122898304358
2.082E7	0.001448888016368459
2.084E7	0.0013501243392727489
2.086E7	0.0011660899572716137
2.088E7	0.0014742037326155775
2.09E7	0.0012439461043087087
2.092E7	0.0011447076811677832
2.094E7	0.0011426668884710603
2.096E7	9.869459195206147E-4
2.098E7	0.0010189400600219113
2.1E7	0.001330506986538474
2.102E7	0.0013186029110931372
2.104E7	0.0018176041186204453
2.106E7	0.0014182135453413337
2.108E7	0.0012679826421694855
2.11E7	0.0013393438621514815
2.112E7	0.001132760526269304
2.114E7	0.0014250653181183378
2.116E7	9.329497249297203E-4
2.118E7	0.0012709888644002318
2.12E7	0.0014592475189526039
2.122E7	0.0014665657383895255
2.124E7	0.0016074565308507418
2.126E7	0.0014841747015031733
2.128E7	0.0015564614854363852
2.13E7	0.001419902925485328
2.132E7	0.001361434733130709
2.134E7	0.0011033399247053271
2.136E7	0.0012668523304970316
2.138E7	0.0014220635831838188
2.14E7	0.0013643875718085696
2.142E7	0.0011451754589347802
2.144E7	0.0015271536987942575
2.146E7	0.001318215230413821
2.148E7	0.0013400390701068538
2.15E7	0.0011897292297883
2.152E7	0.0013005252162793628
2.154E7	0.0013679314834132458
2.156E7	0.0013328194249201152
2.158E7	0.0012849985594623298
2.16E7	0.0012519398124287734
2.162E7	0.001257679253675744
2.164E7	0.0011123390003027242
2.166E7	0.00109520887790428
2.168E7	0.0014195367675793732
2.17E7	0.0015799986384865076
2.172E7	0.0015530824112171035
2.174E7	0.0016470212872802118
2.176E7	0.0014183318890615756
2.178E7	0.0015853079981549753
2.18E7	0.0013566439851546287
2.182E7	0.0014869949267493114
2.184E7	0.001298571526468398
2.186E7	0.0012302344525094973
2.188E7	0.0012843505291117018
2.19E7	0.0013075262080078781
2.192E7	0.001643537531477416
2.194E7	0.0015556362577101252
2.196E7	0.0017025238621689713
2.198E7	0.0015654662037067704
2.2E7	0.0013304087613918518
2.202E7	0.0012410521162574961
2.204E7	0.0015494133374207547
2.206E7	0.0011844722041919745
2.208E7	0.0014076420170870318
2.21E7	0.0014726751506276485
2.212E7	0.0015164009789311824
2.214E7	0.0013227563965406623
2.216E7	0.001634740246158556
2.218E7	0.00124016570802704
2.22E7	0.0013381302601382526
2.222E7	0.001453259203355024
2.224E7	0.0013163769826892652
2.226E7	0.001326710070780771
2.228E7	0.0019470262432587698
2.23E7	0.0014691976365454416
2.232E7	0.0017140312276992518
2.234E7	0.0015083562211517265
2.236E7	0.00132885455202666
2.238E7	0.0016049609311319538
2.24E7	0.0014814075496661458
2.242E7	0.0017628515601731307
2.244E7	0.001316754272127187
2.246E7	0.001039184553051787
2.248E7	0.0013024305943054074
2.25E7	0.0013991973381376184
2.252E7	0.0010959066519959924
2.254E7	0.001585161778034935
2.256E7	0.0011829654611590103
2.258E7	0.0015495163208705221
2.26E7	0.0016255158178216547
2.262E7	0.0017714583484861831
2.264E7	0.0012007558053245182
2.266E7	0.0014258126809935572
2.268E7	0.0012238396448097822
2.27E7	0.0013765992172907735
2.272E7	0.001492143190153697
2.274E7	0.0012101175893599273
2.276E7	8.820223104653179E-4
2.278E7	0.001076078148822324
2.28E7	7.623966773977604E-4
2.282E7	0.0013692187075041902
2.284E7	0.0011321238228680468
2.286E7	0.0011422137429798003
2.288E7	0.001354881367664345
2.29E7	0.0013411942180897567
2.292E7	9.601305139822509E-4
2.294E7	0.0012731560645023552
2.296E7	0.0015866597315443841
2.298E7	0.0014438465111789036
2.3E7	0.0014051703925693705
2.302E7	0.0012998442133291845
2.304E7	0.001896049229357751
2.306E7	0.0013374719535608863
2.308E7	0.001765417303076244
2.31E7	0.002851471003001275
2.312E7	0.002951938534337697
2.314E7	0.0028405783110719953
2.316E7	0.002315705680223023
2.318E7	0.002294865909342994
2.32E7	0.0021246968095384637
2.322E7	0.0023405778714809086
2.324E7	0.0018872058648395
2.326E7	0.0033187290506688657
2.328E7	0.0013699130174232865
2.33E7	0.0016894612970942118
2.332E7	0.0023067893804964504
2.334E7	0.0017746246717245209
2.336E7	0.0020699720883236177
2.338E7	0.0019737255756995414
2.34E7	0.0020990902879815193
2.342E7	0.001998154520040686
2.344E7	0.001555075689529355
2.346E7	0.0015077872146629838
2.348E7	0.0017137104272075526
2.35E7	0.0015022769921007114
2.352E7	0.0015020070585598172
2.354E7	0.0014379202085475415
2.356E7	0.0014033589567087966
