state	default.meanRate
2.0E7	0.0013588878186516404
2.002E7	0.0012857590884850245
2.004E7	0.0016812403550479967
2.006E7	0.0018158535455612083
2.008E7	0.0014671758693893902
2.01E7	0.0011749785951361065
2.012E7	0.0012665951079689213
2.014E7	0.0012595981900205134
2.016E7	0.0014860335413431622
2.018E7	0.0010742775596187977
2.02E7	0.0011384848726513493
2.022E7	9.320743502702954E-4
2.024E7	0.0013192634829559625
2.026E7	5.526543766138785E-4
2.028E7	6.322880150766073E-4
2.03E7	7.039213504362564E-4
2.032E7	6.142046733955281E-4
2.034E7	0.001289133916275825
2.036E7	0.001461599432458421
2.038E7	8.633044824853956E-4
2.04E7	0.0012265913621996372
2.042E7	0.001225262229397236
2.044E7	8.728503210711972E-4
2.046E7	6.136799508881126E-4
2.048E7	4.887733646150803E-4
2.05E7	5.36153393768064E-4
2.052E7	0.0010519024212133745
2.054E7	8.57402708309287E-4
2.056E7	5.75778850188063E-4
2.058E7	7.667741292083344E-4
2.06E7	0.0013717516571324982
2.062E7	5.401529994084335E-4
2.064E7	8.419850861849165E-4
2.066E7	0.0013037056759802725
2.068E7	8.645033584060392E-4
2.07E7	0.0010394951469005476
2.072E7	0.0010984128948408737
2.074E7	8.508230486675235E-4
2.076E7	0.0014360730606345455
2.078E7	0.0012421595292900207
2.08E7	0.001296338258163008
2.082E7	0.0015537869002710044
2.084E7	7.566077447207524E-4
2.086E7	0.001068253177346862
2.088E7	0.0010699512762604828
2.09E7	0.0010943573575101803
2.092E7	0.0011845988248217496
2.094E7	0.0010450748349052678
2.096E7	0.0014405094297225607
2.098E7	0.0018210251095644413
2.1E7	8.373572918513309E-4
2.102E7	8.389589578746975E-4
2.104E7	0.0010625284410191622
2.106E7	7.543753163725141E-4
2.108E7	7.198966174632778E-4
2.11E7	7.492780050222112E-4
2.112E7	0.00116010105468656
2.114E7	8.151982246023768E-4
2.116E7	0.0011428146949946506
2.118E7	0.0011059019049252934
2.12E7	0.0014519814513855051
2.122E7	9.03057080618048E-4
2.124E7	0.0013620695337123166
2.126E7	0.0012527698337422856
2.128E7	0.0011324566401605327
2.13E7	0.0019355374023281716
2.132E7	0.0010484832083911555
2.134E7	0.0012613090353082294
2.136E7	8.236406763233445E-4
2.138E7	0.0013319513662720837
2.14E7	0.0012539326129565227
2.142E7	0.001248495844485203
2.144E7	0.001084981237159105
2.146E7	9.748025764781231E-4
2.148E7	0.0015869593441134892
2.15E7	0.0011593303638378104
2.152E7	7.380482404077727E-4
2.154E7	0.0014739959759169435
2.156E7	0.0011579651567851118
2.158E7	0.0010435136579206557
2.16E7	0.0010305450114741189
2.162E7	8.841540043863806E-4
2.164E7	0.001543209816827626
2.166E7	0.00172453568906264
2.168E7	0.0013355977991051176
2.17E7	0.0012192676753957432
2.172E7	0.0019226801784811038
2.174E7	0.0012725037031484387
2.176E7	0.0010605114665142208
2.178E7	0.0011549618989605851
2.18E7	7.701363637397842E-4
2.182E7	9.032371485814327E-4
2.184E7	8.220902806841637E-4
2.186E7	0.0010265568809113804
2.188E7	9.533097276294807E-4
2.19E7	3.7920302377984647E-4
2.192E7	7.373454326726854E-4
2.194E7	0.0011109079359316418
2.196E7	0.0014166151559364
2.198E7	0.0010743086912256494
2.2E7	0.0012947564282694746
2.202E7	0.001700841296115117
2.204E7	0.001261528388602728
2.206E7	8.346003259165099E-4
2.208E7	0.0010164047266924413
2.21E7	0.0010453074175987567
2.212E7	0.0011331069731767146
