state	meanRate
2.0E7	0.0029238493714257097
2.002E7	0.0021642898415050295
2.004E7	0.0023171507262219684
2.006E7	0.004122859090026989
2.008E7	0.002699020974744779
2.01E7	0.0033796177085965657
2.012E7	0.0034372165886516937
2.014E7	0.002431109930271046
2.016E7	0.003478973389615925
2.018E7	0.00416247620296962
2.02E7	0.002659404905101476
2.022E7	0.0019141635971963048
2.024E7	0.003263987595555166
2.026E7	0.003398526983637864
2.028E7	0.0037161664757905844
2.03E7	0.0031957029609266286
2.032E7	0.002520480499934824
2.034E7	0.004367744721594121
2.036E7	0.0023734507480879627
2.038E7	0.0027012344884930982
2.04E7	0.003409399176823409
2.042E7	0.0021954484632857557
2.044E7	0.0026647464483918284
2.046E7	0.0023820749966526745
2.048E7	0.0036726784362498747
2.05E7	0.004306622185066298
2.052E7	0.003810255000282066
2.054E7	0.002379087965736224
2.056E7	0.004389381858784469
2.058E7	0.0034302338159819794
2.06E7	0.003179925058345463
2.062E7	0.004902068251888112
2.064E7	0.0032067966817951286
2.066E7	0.003631913394261694
2.068E7	0.0031574345290220442
2.07E7	0.00386391121205979
2.072E7	0.002672866122022306
2.074E7	3.2733700406092713E-4
2.076E7	3.8469456466956164E-4
2.078E7	7.28992930535884E-5
2.08E7	1.6136446542001397E-4
2.082E7	1.610986802262948E-4
2.084E7	3.2995285430690273E-4
2.086E7	2.4539178168982548E-5
2.088E7	2.985582554573827E-5
2.09E7	2.46161549011667E-4
2.092E7	8.420191285740097E-5
2.094E7	1.9015108482865804E-4
2.096E7	3.849198407651646E-4
2.098E7	3.497172778745561E-4
2.1E7	5.263270687177115E-4
2.102E7	2.17467772712134E-4
2.104E7	2.252028445005409E-4
2.106E7	4.568386356829483E-4
2.108E7	5.581505109865919E-4
2.11E7	0.0017106547452682985
2.112E7	0.003861865034461067
2.114E7	0.002473737808003755
2.116E7	0.002240529776226262
2.118E7	0.0031013171915877983
2.12E7	0.0024949858109600074
2.122E7	0.00273484365129326
2.124E7	0.002472475177582803
2.126E7	0.0029184968679067565
2.128E7	0.0048999951518623065
2.13E7	0.002600199294889568
2.132E7	0.0023582837927604095
2.134E7	0.0031103980671283032
2.136E7	0.0017236350022814166
2.138E7	0.002221525524863426
2.14E7	0.002704784277857484
2.142E7	0.002131739500388564
2.144E7	0.0015538807243662862
2.146E7	0.0010897567936667164
2.148E7	2.5755179950374935E-4
2.15E7	6.63539362266404E-5
2.152E7	1.9434293203257567E-4
2.154E7	1.2991734069414638E-4
2.156E7	3.0984967808360896E-4
2.158E7	2.7150769503695343E-4
2.16E7	7.351810865197691E-5
2.162E7	5.926174209448022E-5
2.164E7	1.9437177645486958E-5
2.166E7	2.660336412855473E-4
2.168E7	5.387495791632208E-4
2.17E7	5.67796427409051E-4
2.172E7	4.492904476325851E-4
2.174E7	4.301112427674722E-4
2.176E7	4.247711553573367E-4
2.178E7	1.6401929564797326E-4
2.18E7	3.549127550334E-4
2.182E7	5.704101747747729E-4
2.184E7	4.969944099133997E-4
2.186E7	9.481206058313698E-5
2.188E7	5.87763972572937E-5
2.19E7	4.7819552274255994E-5
2.192E7	1.9354007668619827E-4
2.194E7	1.467531372584823E-4
2.196E7	3.441487206191049E-4
2.198E7	1.1817422487667559E-4
2.2E7	3.8448994010377E-4
2.202E7	6.581194776537332E-4
2.204E7	5.555678176588091E-4
2.206E7	5.296374275293325E-4
2.208E7	6.33482250736174E-4
2.21E7	7.495772570185614E-4
2.212E7	3.833797203286806E-4
2.214E7	1.7740600126560837E-4
2.216E7	2.2315306003806637E-4
2.218E7	3.497387849824522E-4
2.22E7	4.7782572883530794E-4
2.222E7	7.393209980188814E-4
2.224E7	3.396610125453886E-4
2.226E7	7.314089897120966E-5
2.228E7	2.4840020489956457E-4
2.23E7	1.2280373156387645E-4
2.232E7	7.165630884791777E-5
2.234E7	2.159452861095187E-4
2.236E7	1.817033691158921E-5
2.238E7	2.3331037337723724E-5
2.24E7	2.1084019416375613E-4
2.242E7	1.3579191962043513E-4
2.244E7	2.634828760626623E-4
2.246E7	1.355850444117799E-4
2.248E7	4.3867714621499183E-4
2.25E7	9.159224605452412E-4
2.252E7	8.259933973068366E-4
2.254E7	4.338589064046342E-4
2.256E7	3.0975557853256814E-4
2.258E7	1.1895230517539102E-4
2.26E7	1.5714055135982938E-4
2.262E7	4.0257012828959687E-4
2.264E7	3.023709137590619E-4
2.266E7	1.0847882001129156E-4
2.268E7	5.587219057645531E-4
2.27E7	5.937385180513132E-4
2.272E7	3.294922582680231E-4
2.274E7	1.8219306526710849E-4
2.276E7	0.002290668419730125
2.278E7	0.002497584838025776
2.28E7	0.002238048868275078
2.282E7	0.0022971396974479992
2.284E7	0.004052071138103522
2.286E7	0.0038534254434165137
2.288E7	0.0024877663449098396
2.29E7	0.0032683656848271165
2.292E7	0.001961003262668794
2.294E7	0.0026841001914979265
2.296E7	0.004264865221612864
2.298E7	0.0033154853134321183
2.3E7	0.003624151354247746
2.302E7	0.003386651224992639
2.304E7	0.0034744647068888183
2.306E7	0.00288756838519596
2.308E7	0.002071787579169408
2.31E7	0.002455566170804756
2.312E7	0.00309772417082133
2.314E7	0.004030413842156053
2.316E7	0.0025662501516881065
2.318E7	0.0023332143087499953
