state	meanRate
2.0E7	6.784791332227614E-4
2.002E7	9.048393142380551E-4
2.004E7	6.812749029600116E-4
2.006E7	8.425085359275603E-4
2.008E7	9.264424925866826E-4
2.01E7	9.069771918260128E-4
2.012E7	8.866903437193936E-4
2.014E7	7.690584637514532E-4
2.016E7	0.001152974089264784
2.018E7	8.087384991237526E-4
2.02E7	8.554036744961125E-4
2.022E7	9.091028554409162E-4
2.024E7	7.121856347678075E-4
2.026E7	8.19634098806826E-4
2.028E7	6.606178649523416E-4
2.03E7	7.272645861745978E-4
2.032E7	6.525822566342366E-4
2.034E7	6.823881667601525E-4
2.036E7	7.669735326686616E-4
2.038E7	7.789610410679171E-4
2.04E7	7.981041233912292E-4
2.042E7	8.961138864199204E-4
2.044E7	7.950963562175582E-4
2.046E7	9.231900008832186E-4
2.048E7	8.22525701278713E-4
2.05E7	5.659709834245228E-4
2.052E7	5.873278209776648E-4
2.054E7	6.005760398761918E-4
2.056E7	7.127530675351403E-4
2.058E7	8.292132903655069E-4
2.06E7	7.031455364835854E-4
2.062E7	8.004313446549078E-4
2.064E7	0.001007245545654596
2.066E7	0.001035490951759469
2.068E7	8.953461506965791E-4
2.07E7	0.001028187307919253
2.072E7	8.600265452460602E-4
2.074E7	9.111284227720273E-4
2.076E7	9.786525312560042E-4
2.078E7	0.001044782106877063
2.08E7	0.001028237134803277
2.082E7	9.241173763612249E-4
2.084E7	8.812412779282037E-4
2.086E7	9.355572026353925E-4
2.088E7	9.921099221903917E-4
2.09E7	6.934068040032572E-4
2.092E7	8.272028677122272E-4
2.094E7	9.433055837267561E-4
2.096E7	7.292276205109929E-4
2.098E7	9.128055235706312E-4
2.1E7	8.852564459621038E-4
2.102E7	9.158274071616511E-4
2.104E7	8.662360395273764E-4
2.106E7	7.935561976146078E-4
2.108E7	8.594586361889831E-4
2.11E7	8.660461549610284E-4
2.112E7	8.984169947320861E-4
2.114E7	8.344605454283123E-4
2.116E7	7.866989199616652E-4
2.118E7	9.284354319759075E-4
2.12E7	8.966830265564117E-4
2.122E7	0.0010435659020313528
2.124E7	7.513073020050043E-4
2.126E7	0.001043027707249918
2.128E7	8.7854491529932E-4
2.13E7	6.635138939788225E-4
2.132E7	6.515571036791191E-4
2.134E7	8.373405230084279E-4
2.136E7	7.733136929112836E-4
2.138E7	0.0010699316368989978
2.14E7	9.98087180274763E-4
2.142E7	8.830991691551124E-4
2.144E7	8.670482082420976E-4
2.146E7	8.67047494089152E-4
2.148E7	7.95668055596335E-4
2.15E7	8.501220616899775E-4
2.152E7	8.210752714814065E-4
2.154E7	0.0010674620145625137
2.156E7	9.248608402977994E-4
2.158E7	8.301090366041621E-4
2.16E7	8.627301000738621E-4
2.162E7	7.292521524616662E-4
2.164E7	7.842227112449538E-4
2.166E7	7.995898340082435E-4
2.168E7	8.10410240988683E-4
2.17E7	8.651753651866812E-4
2.172E7	8.625548116092413E-4
2.174E7	0.001041774161093899
2.176E7	9.131934800348228E-4
2.178E7	0.0010856181193809142
2.18E7	8.79595483835974E-4
2.182E7	6.270728134056755E-4
2.184E7	8.390319491001807E-4
2.186E7	8.277005293520531E-4
2.188E7	6.632373059098427E-4
2.19E7	8.265110196044628E-4
2.192E7	9.289906874151777E-4
2.194E7	8.310596117019634E-4
2.196E7	8.856748774389072E-4
2.198E7	7.655900851568291E-4
2.2E7	9.98080847784792E-4
2.202E7	9.457493875934886E-4
2.204E7	7.15677793209454E-4
2.206E7	6.624312700203798E-4
2.208E7	7.83613771060176E-4
2.21E7	9.181573699927281E-4
2.212E7	9.565146094342415E-4
2.214E7	0.0011632262900895998
2.216E7	9.689700818862893E-4
2.218E7	7.822390146045952E-4
2.22E7	8.813966658041937E-4
2.222E7	0.0010255818856946394
2.224E7	9.214016180597515E-4
2.226E7	0.0010212994914529667
2.228E7	0.0010120270599677853
2.23E7	0.0010733400877984227
2.232E7	8.864518515549615E-4
2.234E7	6.965370473392168E-4
2.236E7	6.76368956651266E-4
2.238E7	6.403722114333825E-4
2.24E7	8.25557892189923E-4
2.242E7	7.714673911058203E-4
2.244E7	8.362403476756199E-4
2.246E7	8.61284083320036E-4
2.248E7	6.778140526749601E-4
2.25E7	8.697094038053982E-4
2.252E7	0.0010026495405578303
2.254E7	0.0010618373373656462
2.256E7	8.299588348845297E-4
2.258E7	9.370023879298844E-4
2.26E7	8.999528618489738E-4
2.262E7	7.988526650953633E-4
2.264E7	9.011359279238343E-4
2.266E7	8.929297409718871E-4
2.268E7	0.0010435735696360821
2.27E7	0.0010622292915556462
2.272E7	0.0010382605842503433
2.274E7	8.460040717025828E-4
2.276E7	9.53595135821564E-4
2.278E7	9.420192924445796E-4
2.28E7	7.493474535207409E-4
2.282E7	7.353466906243929E-4
2.284E7	8.143472321623608E-4
2.286E7	8.760830702846221E-4
2.288E7	6.699801620098091E-4
2.29E7	7.407974387761967E-4
2.292E7	9.10142089751539E-4
2.294E7	9.299435140530958E-4
2.296E7	8.756316897688472E-4
2.298E7	7.435582932084715E-4
2.3E7	8.730643821777961E-4
2.302E7	7.40486786715246E-4
2.304E7	8.215853222419452E-4
2.306E7	9.057547668673513E-4
2.308E7	0.0010261250973885273
2.31E7	8.964032189661953E-4
2.312E7	8.489077864279171E-4
2.314E7	0.0010796587381711644
2.316E7	8.890315872093683E-4
2.318E7	9.904450563051027E-4
2.32E7	9.846499695165285E-4
2.322E7	0.00112823813245912
2.324E7	7.411691067463222E-4
2.326E7	8.391712611326099E-4
2.328E7	7.700072908450002E-4
2.33E7	5.524574768723924E-4
2.332E7	6.655537439901675E-4
2.334E7	9.452899854584172E-4
2.336E7	8.111615872961149E-4
2.338E7	9.233365691440632E-4
2.34E7	9.630769688549545E-4
2.342E7	9.341727826933063E-4
2.344E7	9.658313064749605E-4
2.346E7	7.604527489845609E-4
2.348E7	8.23159432606232E-4
2.35E7	9.439870510964381E-4
