"","1","10","11","2","3","4","5","6","7","8","9","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204"
"1",0.819214876033058,0.713510931544746,0.567995728017088,0.900118906064209,0.847736625514403,0.483371126228269,0.730972222222222,0.620190131281123,0.517767932887171,0.623011531015908,0.488710059171598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.571428571428571,0.493827160493827,0.104938271604938,0.746666666666667,0.677685950413223,0,0.577777777777778,0.869659275283937,0.71875,0,0.666666666666667,0.368151935719503,0.299307958477509,0.8173828125,0.194515306122449,0.485207100591716,0.602076124567474,0.252341311134235,0.696428571428571,0.155,0.713025951121189,0.123818525519849,0.608288213244481,0.117121904559464,0.696280991735537,0.0673336938885882,0.653979238754325,0.636957468427929,0.645661157024793,0.434443288241415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0,0.625,0.5,0.48,0,0.244897959183674,0.444444444444444,0,0.375,0.345679012345679,0,0.48,0,0,0,0.835640138408305,0.641975308641975,0.666666666666667,0.104938271604938,0.648760330578512,0.724489795918367,0,0.72,0.197530864197531,0.21875,0.194515306122449,0.542936288088643,0,0,0.737190082644628,0.21875,0.64,0.625,0,0.5502210028959,0.747404844290657,0.651056014692378,0.290123456790123,0.56,0.5775,0,0,0.223090277777778,0,0,0.110726643598616,0.378698224852071,0.36734693877551,0.162627551020408,0.401234567901235,0.104938271604938,0,0,0,0.359861591695502,0,0.165289256198347,0,0.632104637336504,0.0915310650887575,0.645661157024793,0,0.18,0,0.21875,0.446745562130178,0,0,0.46875,0.299307958477509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0,0.444444444444444,0,0,0,0,0,0.5,0.444444444444444,0.5,0.5,0.835640138408305,0.666666666666667,0.444444444444444,0.32,0.75,0.104938271604938,0.648760330578512,0,0,0,0.197530864197531,0.75,0,0.194515306122449,0,0,0,0.493827160493827,0,0,0,0.520710059171598,0,0.625,0.21875,0.737190082644628,0,0.375,0,0,0.375,0,0,0,0.444444444444444,0,0.5502210028959,0.263671875,0.640138408304498,0.5,0,0.444444444444444,0,0.404536862003781,0,0.662721893491124,0,0,0.444444444444444,0.5,0.142011834319526,0,0.162627551020408,0,0,0,0,0.13265306122449,0.0950000000000001,0,0,0,0.314049586776859,0.444444444444444,0,0,0,0,0,0,0,0,0,0.32,0.444444444444444,0.0915310650887575,0.299307958477509,0,0,0,0,0,0,0.378698224852071,0,0.444444444444444,0,0.666666666666667,0.632104637336504,0.5775,0.645661157024793,0,0.5,0.1171875,0,0,0.5,0.32,0,0.444444444444444,0,0,0.104938271604938,0,0,0,0.244897959183674,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",0,0.444444444444444,0.835640138408305,0,0,0,0.5,0.444444444444444,0.5,0.5,0,0.666666666666667,0,0,0,0.444444444444444,0.375,0,0.104938271604938,0.648760330578512,0,0,0.197530864197531,0,0.666666666666667,0.666666666666667,0,0.194515306122449,0,0,0,0,0.5,0,0,0,0,0,0,0.244897959183674,0.737190082644628,0,0,0,0,0,0,0.244897959183674,0,0,0,0,0,0,0.444444444444444,0.5502210028959,0.486111111111111,0,0.5,0.444444444444444,0.445,0,0.75,0.32,0.640138408304498,0.444444444444444,0.5,0.444444444444444,0,0,0.0950000000000001,0,0.645661157024793,0,0.666666666666667,0.5,0,0,0.5,0.32,0.444444444444444,0,0.21875,0.1171875,0,0,0,0,0,0,0,0.444444444444444,0,0.162627551020408,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.378698224852071,0,0,0,0,0,0,0,0.632104637336504,0,0.375,0.46875,0.5775,0,0,0,0,0,0,0,0,0.40625,0,0,0,0,0,0,0,0,0,0,0,0.32,0.444444444444444,0.0915310650887575,0.299307958477509,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0,0.444444444444444,0.835640138408305,0,0,0,0.5,0.444444444444444,0.5,0.5,0,0.666666666666667,0,0,0.444444444444444,0,0.444444444444444,0,0.104938271604938,0.648760330578512,0,0.197530864197531,0,0.666666666666667,0.666666666666667,0.194515306122449,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0.737190082644628,0,0,0,0,0,0,0,0,0,0,0.244897959183674,0,0,0,0,0.444444444444444,0.5502210028959,0.408163265306122,0,0,0,0.5,0.444444444444444,0.445,0.72,0,0.640138408304498,0.444444444444444,0.5,0.444444444444444,0.444444444444444,0.0950000000000001,0,0.645661157024793,0,0,0,0,0.666666666666667,0.5,0,0,0,0.5,0.32,0.444444444444444,0,0.1171875,0,0,0,0,0.162627551020408,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.378698224852071,0,0,0,0,0,0,0.632104637336504,0,0.444444444444444,0,0.5775,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.444444444444444,0.0915310650887575,0.299307958477509,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0,0.444444444444444,0.835640138408305,0,0,0,0.5,0.444444444444444,0.5,0.5,0,0.666666666666667,0,0,0.444444444444444,0,0.444444444444444,0.104938271604938,0.648760330578512,0,0.197530864197531,0,0.666666666666667,0.666666666666667,0.194515306122449,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.737190082644628,0,0,0,0,0,0,0,0,0,0,0.244897959183674,0,0,0,0,0,0.444444444444444,0.5502210028959,0,0,0,0,0,0,0,0.5,0.444444444444444,0.445,0.444444444444444,0.5,0,0,0.444444444444444,0.5775,0.0950000000000001,0,0.645661157024793,0,0,0,0,0.666666666666667,0.5,0,0,0,0.5,0.32,0.444444444444444,0,0.1171875,0,0,0.640138408304498,0.444444444444444,0.5,0.444444444444444,0.444444444444444,0.162627551020408,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.378698224852071,0,0,0,0,0.632104637336504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.444444444444444,0.0915310650887575,0.299307958477509,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"8",0,0.444444444444444,0.835640138408305,0,0,0,0.5,0.444444444444444,0.5,0.5,0,0.666666666666667,0,0,0.444444444444444,0,0.444444444444444,0.104938271604938,0.648760330578512,0,0.197530864197531,0,0.666666666666667,0.666666666666667,0.194515306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737190082644628,0,0,0,0,0,0,0,0,0,0,0,0.244897959183674,0,0,0,0,0,0.444444444444444,0.5502210028959,0,0,0,0,0,0.5,0.444444444444444,0.445,0.444444444444444,0,0.640138408304498,0.5,0,0.632104637336504,0,0.444444444444444,0.5775,0.0950000000000001,0,0.645661157024793,0,0,0,0,0.666666666666667,0.5,0,0,0,0.5,0.32,0.444444444444444,0.444444444444444,0.5,0.444444444444444,0.444444444444444,0,0.162627551020408,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.378698224852071,0,0,0,0,0.1171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.444444444444444,0.0915310650887575,0.299307958477509,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,0.444444444444444,0.835640138408305,0,0,0,0.5,0.444444444444444,0.5,0.5,0,0.666666666666667,0,0,0.444444444444444,0,0.444444444444444,0.104938271604938,0.648760330578512,0,0.197530864197531,0,0.666666666666667,0.666666666666667,0.194515306122449,0,0,0,0,0,0,0,0,0,0,0,0,0.737190082644628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244897959183674,0,0,0,0,0,0.444444444444444,0.5502210028959,0,0,0,0,0.5,0.444444444444444,0.445,0.444444444444444,0,0,0.640138408304498,0.5,0,0.632104637336504,0,0.444444444444444,0.5775,0.0950000000000001,0,0.645661157024793,0,0,0,0,0.666666666666667,0.5,0,0,0,0.5,0.32,0.444444444444444,0.444444444444444,0.5,0.444444444444444,0.444444444444444,0,0.162627551020408,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.378698224852071,0,0,0,0,0.1171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.444444444444444,0.0915310650887575,0.299307958477509,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
