state	age(root)
2.0E7	2003.6657553501723
2.002E7	2002.0766416571264
2.004E7	1999.956110397215
2.006E7	1995.871094197068
2.008E7	1998.6067610083653
2.01E7	2000.9066855458782
2.012E7	1988.8765421473574
2.014E7	1999.8499384911415
2.016E7	2003.6698686831683
2.018E7	1997.6509980805577
2.02E7	1997.4300956349982
2.022E7	1993.7502168896513
2.024E7	2004.868669904135
2.026E7	1983.900090793565
2.028E7	2000.4573330306653
2.03E7	2005.6426209576214
2.032E7	1991.6222881420372
2.034E7	2000.51005444825
2.036E7	1964.753534348056
2.038E7	2000.7781707699635
2.04E7	1996.4495104982072
2.042E7	1991.3275193183229
2.044E7	1982.1283700711222
2.046E7	1986.50292312776
2.048E7	1979.9577402100185
2.05E7	1971.6305789726853
2.052E7	1958.0698267481837
2.054E7	1990.5922254903282
2.056E7	1981.3362410440284
2.058E7	2000.1550510463753
2.06E7	1979.6952089851716
2.062E7	1957.3080487487307
2.064E7	1947.5086267716151
2.066E7	1986.8003499671338
2.068E7	1989.4883445166513
2.07E7	1997.469624412403
2.072E7	1998.6266216314134
2.074E7	1965.1527008481833
2.076E7	1961.1284362610477
2.078E7	1963.3205889775152
2.08E7	1994.0135428351095
2.082E7	1997.8123750626314
2.084E7	1998.6266088046427
2.086E7	1975.7338621929966
2.088E7	1990.4972324243336
2.09E7	1985.517000238589
2.092E7	1998.6637293717677
2.094E7	1999.4763302276167
2.096E7	1982.3140918543102
2.098E7	1995.908055117038
2.1E7	1974.6727821121572
2.102E7	1969.6910457270005
2.104E7	1979.4951594209697
2.106E7	1959.2039782688066
2.108E7	1956.000772272192
2.11E7	1939.3118185508101
2.112E7	1990.632537921416
2.114E7	1983.8557230925542
2.116E7	1991.1163551601126
2.118E7	1994.2856644507935
2.12E7	1968.246059609958
2.122E7	1992.5831473360536
2.124E7	1992.6723915997127
2.126E7	1987.9766442319742
2.128E7	2004.6274189763915
2.13E7	1999.8491138789568
2.132E7	2003.922990794524
2.134E7	1998.2256680928863
2.136E7	1997.6095206824607
2.138E7	1995.4741329435496
2.14E7	1994.4423907328298
2.142E7	1995.8879992397076
2.144E7	1995.1820534094334
2.146E7	2000.4925571767865
2.148E7	2002.6434799995363
2.15E7	2003.9677979817566
2.152E7	1999.2202888685415
2.154E7	1989.6029852571332
2.156E7	1963.4042979529643
2.158E7	1997.6235725796062
2.16E7	1996.9694423672804
2.162E7	1996.8714647569682
2.164E7	1996.459344920841
