state	age(root)
2.0E7	2002.571475284819
2.002E7	2001.2882953981195
2.004E7	2001.7695645765648
2.006E7	2000.078377771669
2.008E7	2002.072221652147
2.01E7	2002.9294829342596
2.012E7	2004.159003067984
2.014E7	2003.0946244745926
2.016E7	2003.8382158111729
2.018E7	2001.9805083903261
2.02E7	2002.564240285328
2.022E7	2004.2845112814475
2.024E7	2003.4265101293931
2.026E7	2003.511469743675
2.028E7	2003.4142163701458
2.03E7	2004.0296919088435
2.032E7	2003.8703489917557
2.034E7	2004.0116423834652
2.036E7	2002.916838042141
2.038E7	2002.8734241382872
2.04E7	2004.1150793627314
2.042E7	2003.841436090314
2.044E7	2003.142211066405
2.046E7	2003.575317600131
2.048E7	2004.1014598587367
2.05E7	2002.4774906971984
2.052E7	1997.9505912745806
2.054E7	2000.3883455017622
2.056E7	1999.7974404864567
2.058E7	2001.5724939235104
2.06E7	1996.9645863721953
2.062E7	2001.8368563236954
2.064E7	2003.0739986971075
2.066E7	2003.6827261099697
2.068E7	1999.7978672132904
2.07E7	2004.294034353283
2.072E7	2003.2630782764813
2.074E7	2004.154831919576
2.076E7	2003.4795752102482
2.078E7	2003.9522879196738
2.08E7	2003.2280054308749
2.082E7	2004.0602355289395
2.084E7	2003.9566454981505
2.086E7	2004.2282744793722
2.088E7	2004.750133384039
2.09E7	2003.0248772269056
2.092E7	2001.9404906560164
2.094E7	2002.973975903007
2.096E7	2002.3477946314881
2.098E7	2001.0297214448565
2.1E7	2003.0034522621108
2.102E7	2002.871558020139
2.104E7	2001.3441652384122
2.106E7	2003.4882084932567
2.108E7	2001.6450833717286
2.11E7	2002.8581367999982
2.112E7	2003.411234384742
2.114E7	2002.5258199769255
2.116E7	2003.3160675624338
2.118E7	2002.4448625967668
2.12E7	2003.5221735754474
2.122E7	2002.348770703681
2.124E7	2003.0037583432586
2.126E7	2002.8849780465473
2.128E7	2003.245041041478
2.13E7	2003.7040596851868
2.132E7	2001.6264617556321
2.134E7	2003.2141718592222
2.136E7	2003.0164591757195
2.138E7	1999.790051162395
2.14E7	2002.1224869291927
2.142E7	2002.1110258816493
2.144E7	2002.9563502328112
2.146E7	2002.9938563565308
2.148E7	2002.953243428235
2.15E7	2004.006413654536
2.152E7	2002.9724044827872
2.154E7	2001.7592095364892
2.156E7	2001.7424065324628
2.158E7	2003.3078969102376
2.16E7	2003.3979843278573
2.162E7	2003.3542014925615
2.164E7	2003.8465991691398
2.166E7	2001.9560214903
2.168E7	2003.3134542224934
2.17E7	2002.0550687155248
2.172E7	2003.8132622949765
2.174E7	2002.9285484655907
2.176E7	2004.076736103889
2.178E7	2003.949178486685
2.18E7	2003.431993835808
2.182E7	2001.9980568854328
2.184E7	2003.2786457163152
2.186E7	2002.4711319317967
2.188E7	1999.8114307604812
2.19E7	1999.8932880604495
2.192E7	2003.8519667331898
2.194E7	2003.4588956296145
2.196E7	2003.8577206497828
2.198E7	2004.3264113140149
2.2E7	2003.5249711567892
2.202E7	2003.9496794388226
2.204E7	2003.1356229681821
2.206E7	2004.2700832126202
2.208E7	2002.7735909018015
2.21E7	2003.106963372325
2.212E7	2003.149001284586
2.214E7	2002.8431977756359
2.216E7	2002.7561419500464
2.218E7	2002.9743997281378
2.22E7	2000.447559575811
2.222E7	2000.937900685684
2.224E7	2001.2968568892654
2.226E7	2002.0844484786453
2.228E7	2003.1903568120808
2.23E7	2003.8194559990034
2.232E7	2003.0286566710286
2.234E7	2003.3832199592744
2.236E7	2003.1054750296278
2.238E7	2003.8533309014101
2.24E7	2003.4879537177121
2.242E7	2003.164370665571
2.244E7	2003.468320768148
2.246E7	2004.6368944295623
2.248E7	2003.3785447151458
2.25E7	2003.951010081297
2.252E7	2002.8749944558413
2.254E7	2004.0892583822128
2.256E7	2004.0737964940274
2.258E7	2003.4487453309998
2.26E7	2004.2993884928812
2.262E7	2004.5539471275497
2.264E7	2004.13902668356
2.266E7	2003.7104278808547
2.268E7	2003.2871271011934
2.27E7	2001.251640459383
2.272E7	2001.6187951946795
2.274E7	2003.112669762514
2.276E7	2004.598343237889
2.278E7	2003.8404336372257
2.28E7	2003.657464316128
2.282E7	2004.6254763558431
2.284E7	2003.6352428507003
2.286E7	2002.7081390231242
2.288E7	2001.7290060274604
2.29E7	2003.2692047639523
2.292E7	2002.8325193302862
2.294E7	2002.9093910058532
2.296E7	1999.7879109821763
2.298E7	2001.8710888960422
2.3E7	2002.5916314180886
2.302E7	2002.9099047691814
2.304E7	2001.0949924955062
2.306E7	2003.9258309619127
2.308E7	2003.6358830327051
2.31E7	2003.4199144495371
2.312E7	2001.737409756348
2.314E7	2001.5080278422472
2.316E7	2001.8322780569283
2.318E7	2002.1138383681878
2.32E7	2003.37758812615
2.322E7	2003.7802513456838
2.324E7	2002.090048580654
2.326E7	2002.1205824134236
2.328E7	2001.0059033127145
2.33E7	2002.5368249536184
2.332E7	2002.3043300242841
2.334E7	1999.8349353905041
2.336E7	2003.1438909957924
2.338E7	2002.9855493602554
2.34E7	2000.7200022572508
2.342E7	1999.755183611336
2.344E7	2002.3111198912895
2.346E7	2003.1169493346551
2.348E7	2002.1938181123282
2.35E7	2002.1892782298885
2.352E7	2000.9890503748136
2.354E7	2001.3775066658404
2.356E7	2002.1300342468098
2.358E7	2001.5537861208802
2.36E7	1999.8349435016669
2.362E7	2000.7489731005817
2.364E7	2001.0470251512072
2.366E7	2001.6049956953282
2.368E7	1998.4158607559348
2.37E7	1998.4539595642977
2.372E7	1998.0677957734463
2.374E7	2001.7072074401735
2.376E7	2003.9094185400581
2.378E7	2003.553777010672
2.38E7	2002.5143047605984
2.382E7	2003.042481543193
2.384E7	2003.0222142312384
2.386E7	2002.3789495128337
2.388E7	2003.4711072397083
2.39E7	2002.0597723109006
2.392E7	2003.8056515589199
2.394E7	2003.9259118031646
2.396E7	2001.8460691085008
2.398E7	2002.7876529297525
2.4E7	1999.9344830014202
2.402E7	2003.200179075357
2.404E7	2001.441679909439
2.406E7	2003.4916646094546
2.408E7	2001.557833737132
2.41E7	2001.4162074488013
2.412E7	2001.5742594930853
2.414E7	2002.7062843526442
2.416E7	2003.984974968264
2.418E7	2003.5894044436695
2.42E7	2002.8751679435413
2.422E7	2002.506268932039
2.424E7	2001.0834629873941
2.426E7	2001.0918972444208
2.428E7	2003.8404744010745
2.43E7	2002.9302144634794
2.432E7	2001.234013471994
2.434E7	2000.9899051612842
2.436E7	2001.6666432373293
2.438E7	2000.383151648092
2.44E7	2002.7602737870998
2.442E7	2000.99786932405
2.444E7	2001.6213394774006
2.446E7	2001.8463007092503
2.448E7	2003.2278391846417
2.45E7	2002.6582252757635
2.452E7	2002.3749636204846
2.454E7	1999.8484661010407
2.456E7	2002.268872598156
2.458E7	2003.2804068981777
2.46E7	2003.228516608304
2.462E7	2003.5583960515007
2.464E7	2001.8897856405536
2.466E7	2001.643891886426
2.468E7	2003.2824109171365
2.47E7	2003.3803873480142
2.472E7	2001.0837506845635
2.474E7	2002.078162824215
2.476E7	1999.9427863338085
2.478E7	2003.3545265238704
2.48E7	2001.631972530475
2.482E7	2002.941226833117
2.484E7	2002.2592978848343
2.486E7	2003.1654670276914
2.488E7	2002.4827414218157
2.49E7	1999.7629066605548
2.492E7	2003.1849386480224
2.494E7	2003.6987724997596
2.496E7	2004.2558367479098
2.498E7	2003.9768061646573
2.5E7	2003.646891479811
2.502E7	2004.0694540694878
2.504E7	2003.7478729003494
2.506E7	2004.0990906874617
2.508E7	1999.4136734191097
2.51E7	2002.3847199763482
2.512E7	2003.3302897148521
2.514E7	2003.8296915343878
2.516E7	2004.3221506648476
2.518E7	2000.9465339128335
2.52E7	2001.9730231505744
2.522E7	2002.6198876113376
2.524E7	2001.9821742433276
2.526E7	2002.826443100988
2.528E7	2003.7708639589587
2.53E7	2000.9861880744904
2.532E7	2003.562549843797
2.534E7	2002.8611035687845
2.536E7	2001.1157301549813
2.538E7	2002.4071704559778
2.54E7	2002.3909302473096
2.542E7	2001.7285841228143
2.544E7	2001.464785414109
2.546E7	2001.9313616304564
2.548E7	2003.2092554201536
2.55E7	2002.7760786923857
2.552E7	2001.847176178246
2.554E7	2002.684146127357
2.556E7	2000.9616996245486
2.558E7	2002.4906975932981
2.56E7	2002.1124104362113
2.562E7	2000.417157630595
2.564E7	2002.3070739595414
2.566E7	2003.2588775192348
2.568E7	2003.819016077964
2.57E7	2002.5376904454815
2.572E7	2004.036733501581
2.574E7	2002.539049351723
2.576E7	2000.4636469344139
2.578E7	2000.7230634214254
2.58E7	2002.5869833089603
2.582E7	1997.990956928127
2.584E7	2002.606741822903
2.586E7	2001.5639313491047
2.588E7	2002.4059992764564
2.59E7	2002.881917398237
2.592E7	2002.8146138115235
2.594E7	2003.2620247151442
2.596E7	2002.756918036969
2.598E7	2003.0895075351214
