state	age(root)
4.0E7	950.3001163571307
4.004E7	637.5324803505162
4.008E7	1769.9779780373558
4.012E7	1831.6377294985718
4.016E7	1927.353594204491
4.02E7	1817.6995655836358
4.024E7	1966.044799126954
4.028E7	1979.4077146991228
4.032E7	1902.3985975366086
4.036E7	1955.2713712338868
4.04E7	1895.6034445564612
4.044E7	1860.5620686120765
4.048E7	1939.4870725486448
4.052E7	1968.6378891963134
4.056E7	1974.5947705734434
4.06E7	1943.5663756709343
4.064E7	1815.3890987729324
4.068E7	1892.2072372585692
4.072E7	1808.985928236625
4.076E7	1858.2688121207657
4.08E7	1658.7577736221524
4.084E7	1791.232664373681
4.088E7	1955.0842128447061
4.092E7	1986.862690721376
4.096E7	1961.254201758964
4.1E7	1683.7189589350114
4.104E7	1946.1072326883682
4.108E7	1587.429296302407
4.112E7	1940.2566637444088
4.116E7	1951.6037281400029
4.12E7	1633.84887419072
4.124E7	1791.3050933505308
4.128E7	1878.677852878567
4.132E7	1804.4919457032638
4.136E7	1594.7908716994004
4.14E7	1908.9712980012173
4.144E7	1975.809967909597
4.148E7	1980.9509982764307
4.152E7	1970.1075613421222
4.156E7	1960.4816099444015
4.16E7	1966.7869680545975
4.164E7	1731.8624158352866
4.168E7	1931.0920850196985
4.172E7	1982.5167481374779
4.176E7	1981.5070314488937
4.18E7	1949.6857488867458
4.184E7	1949.1550853129224
4.188E7	1967.3792988257762
4.192E7	1900.5675240518271
4.196E7	1968.68624008812
4.2E7	1785.0611888233434
4.204E7	1973.7905044404251
4.208E7	1935.228667886301
4.212E7	1910.759287299067
4.216E7	1871.6203267829355
4.22E7	1950.0427621367267
4.224E7	1802.306296002861
4.228E7	1871.4934792640465
4.232E7	1958.4700734434834
4.236E7	1884.670490226869
4.24E7	1936.1522845373142
4.244E7	1865.3786032589912
4.248E7	1883.719063306583
4.252E7	1912.9003429043464
4.256E7	1973.687471158537
4.26E7	1974.726142460381
4.264E7	1979.0971474514588
4.268E7	1912.9153627834255
4.272E7	1953.3447233318946
4.276E7	1983.4839601440708
4.28E7	1955.5127401584218
4.284E7	1773.2239021843543
4.288E7	1903.965945412001
4.292E7	1978.0621635162524
4.296E7	1967.3350224908027
4.3E7	1985.8737681224763
