state	age(root)
2.0E7	1985.8771081321129
2.002E7	1985.8659054236903
2.004E7	1985.7155524822745
2.006E7	1985.3392128246714
2.008E7	1985.2215976714208
2.01E7	1984.6640817848856
2.012E7	1985.2671985649872
2.014E7	1985.2024557729299
2.016E7	1985.5238870648902
2.018E7	1985.8089527179795
2.02E7	1985.9078111808672
2.022E7	1984.554030109198
2.024E7	1985.8561951634158
2.026E7	1985.6860038635086
2.028E7	1985.8637725589497
2.03E7	1984.6156644853052
2.032E7	1984.497573716643
2.034E7	1982.500376997471
2.036E7	1978.2014951907522
2.038E7	1984.9925621964098
2.04E7	1985.3721844055854
2.042E7	1983.5613191958143
2.044E7	1985.1345190496736
2.046E7	1983.7498809833148
2.048E7	1985.3417522055638
2.05E7	1984.5576463821158
2.052E7	1984.9091208120562
2.054E7	1985.669783335337
2.056E7	1985.3986076921549
2.058E7	1985.619898709391
2.06E7	1984.9087178923617
2.062E7	1985.146509777227
2.064E7	1981.040586434665
2.066E7	1978.6997325042403
2.068E7	1980.098335920168
2.07E7	1980.2301482923986
2.072E7	1983.167051776302
2.074E7	1982.2846643342414
2.076E7	1984.4836785404077
2.078E7	1984.3721083587359
2.08E7	1980.3750027700485
2.082E7	1981.800966255758
2.084E7	1985.4992738187052
2.086E7	1984.8491119694947
2.088E7	1984.5325430836567
2.09E7	1985.1079595580643
2.092E7	1984.0423974526595
2.094E7	1980.9098565974816
2.096E7	1980.5206371378868
2.098E7	1982.1004541123307
2.1E7	1983.8661285652054
2.102E7	1984.9428832523383
2.104E7	1983.01919060751
2.106E7	1984.7223436950171
2.108E7	1985.3329018984343
2.11E7	1985.3965474340284
2.112E7	1984.6967455985227
2.114E7	1982.6359888881198
2.116E7	1984.1855927162565
2.118E7	1983.844329336012
2.12E7	1984.983440694088
2.122E7	1985.1909640986723
2.124E7	1984.8329305611524
2.126E7	1985.4636474461076
2.128E7	1983.0620802951812
2.13E7	1985.0861846018734
2.132E7	1982.5030760663026
2.134E7	1984.1856168942352
2.136E7	1983.3089816882348
2.138E7	1984.4624749404684
2.14E7	1984.7298609846002
2.142E7	1985.0745589793312
2.144E7	1984.6799286211228
2.146E7	1984.546224729356
2.148E7	1983.3029736270025
2.15E7	1978.094492139691
2.152E7	1983.5909915450043
2.154E7	1985.383554727382
2.156E7	1985.4672261559153
2.158E7	1985.1053218502336
2.16E7	1985.2269666029238
2.162E7	1985.681623225306
2.164E7	1982.5493763344334
2.166E7	1983.1888596886301
2.168E7	1984.2927296410987
2.17E7	1984.7720600903847
2.172E7	1984.3859021768874
2.174E7	1984.862293603012
2.176E7	1985.6028218484735
2.178E7	1984.9275709425413
2.18E7	1982.4120733777086
2.182E7	1984.7014760733055
2.184E7	1982.5517568190032
2.186E7	1985.201972428347
2.188E7	1984.9896167555232
2.19E7	1984.4363463881928
2.192E7	1984.549679274864
2.194E7	1984.6844418896874
2.196E7	1984.3072103613065
2.198E7	1984.1472492958346
2.2E7	1984.916984724817
2.202E7	1984.5270820391193
2.204E7	1985.2660292454036
2.206E7	1984.897084719591
2.208E7	1985.5977104044357
