state	age(root)
2.0E7	2005.8544012994598
2.002E7	2005.5313683019863
2.004E7	2003.6655907657605
2.006E7	2005.674254268148
2.008E7	2005.7469781499892
2.01E7	2006.745537543545
2.012E7	2006.5742518172854
2.014E7	2006.8917282124573
2.016E7	2006.3645345318423
2.018E7	2005.629134171322
2.02E7	2006.4690578279663
2.022E7	2007.213530846558
2.024E7	2005.3448906225647
2.026E7	2004.548812521457
2.028E7	2005.7808637693138
2.03E7	2006.0298059171562
2.032E7	2006.6669750818946
2.034E7	2004.6666057681564
2.036E7	2002.5199618827605
2.038E7	2003.8503085617845
2.04E7	2004.9627621694253
2.042E7	2006.492972305793
2.044E7	2006.1081426033545
2.046E7	2004.4305712979901
2.048E7	2002.591508635791
2.05E7	2005.8267959923153
2.052E7	2006.0215659128091
2.054E7	2006.325401579946
2.056E7	2006.3496561332267
2.058E7	2005.5885534332047
2.06E7	2004.708718408906
2.062E7	2003.0606255521764
2.064E7	2006.3732686076803
2.066E7	2004.750670451745
2.068E7	2006.1589505643603
2.07E7	2004.47933275565
2.072E7	2006.2672951386564
2.074E7	2006.1432566919623
2.076E7	2005.9337735514378
2.078E7	2004.2146047171323
2.08E7	2005.3944710000892
2.082E7	2004.7504639710708
2.084E7	2006.1858192013253
2.086E7	2005.3378075386097
2.088E7	2006.4859587791536
2.09E7	2005.887490609895
2.092E7	2005.6726486969278
2.094E7	2004.6425982417086
2.096E7	2004.6154882775102
2.098E7	2005.2329204707414
2.1E7	2004.421912348811
2.102E7	2006.0762565662196
2.104E7	2006.195546544851
2.106E7	2005.1776842397603
2.108E7	2005.420716113597
2.11E7	2006.2227474339122
2.112E7	2005.9316175248612
2.114E7	2005.9304463816352
2.116E7	2006.7532227419988
2.118E7	2006.1458850863244
2.12E7	2006.0349426432804
2.122E7	2005.4967532011372
2.124E7	2005.8247084343177
2.126E7	2005.606068520873
2.128E7	2006.2539390885752
2.13E7	2005.8174115306558
2.132E7	2005.6457409475997
2.134E7	2005.383066119451
2.136E7	2004.8766275248904
2.138E7	2004.2856796897152
2.14E7	2005.5344702657226
2.142E7	2005.5240330093484
2.144E7	2006.2534480740464
2.146E7	2005.6886323845442
2.148E7	2006.1771455648716
2.15E7	2005.5563994532636
2.152E7	2006.0294591104566
2.154E7	2005.0033620384058
2.156E7	2005.1001309344838
2.158E7	2005.803137746485
2.16E7	2005.0032579610101
2.162E7	2006.1242484552395
2.164E7	2006.056720199758
2.166E7	2004.680405415142
2.168E7	2006.046429019951
2.17E7	2004.947880270386
2.172E7	2002.3747569503066
2.174E7	2005.3237640987559
2.176E7	2005.0349013409052
2.178E7	2005.7310246206296
2.18E7	2005.765105094272
2.182E7	2003.4884616479962
2.184E7	2004.8208077715249
2.186E7	2005.4901235423652
2.188E7	2005.8884933297425
2.19E7	2005.8373452480062
2.192E7	2005.4865194002607
2.194E7	2006.476724202369
2.196E7	2006.5590670715962
2.198E7	2005.9151963788634
2.2E7	2006.4053694675054
2.202E7	2004.1373206216279
2.204E7	2004.538403891815
2.206E7	2002.9509738489842
2.208E7	2006.6056835931395
2.21E7	2006.2685516252166
2.212E7	2005.155623353995
2.214E7	2004.8096757129538
2.216E7	2005.090095403445
2.218E7	2004.4508028732132
2.22E7	2006.3741683238543
2.222E7	2006.2733936894772
2.224E7	2005.853275845452
