state	age(root)
2.0E7	1930.4034110630273
2.002E7	1793.6327801140053
2.004E7	1645.907190822149
2.006E7	1500.9063786970737
2.008E7	1821.3136420983255
2.01E7	1926.2373627818833
2.012E7	1837.3868780244318
2.014E7	1588.7305122595128
2.016E7	1612.9234879311218
2.018E7	1738.9993000066193
2.02E7	1789.981995952921
2.022E7	1930.3167032213526
2.024E7	1971.201703102633
2.026E7	1980.2254798728304
2.028E7	1948.6447239242805
2.03E7	1960.1681764445818
2.032E7	1980.9996063266667
2.034E7	1967.2997366347902
2.036E7	1871.7064309053121
2.038E7	1385.6903877237573
2.04E7	1748.648483864561
2.042E7	1795.3671636492743
2.044E7	1877.119826301776
2.046E7	1907.6141299149892
2.048E7	1913.339926919793
2.05E7	1971.5140200691383
2.052E7	1982.8661579910115
2.054E7	1971.7995131852333
2.056E7	1967.8996007815613
2.058E7	1985.6755206196578
2.06E7	1982.3954760043298
2.062E7	1941.012268696421
2.064E7	1975.9325125720184
2.066E7	1978.4550353403802
2.068E7	1972.2739999673604
2.07E7	1988.607835574352
2.072E7	1975.5288032029935
2.074E7	1975.4877607688275
2.076E7	1973.0161815644144
2.078E7	1981.1229780749027
2.08E7	1980.7729125159233
2.082E7	1983.0226540882798
2.084E7	1980.6671716191752
2.086E7	1971.2787799413484
2.088E7	1977.0369712848828
2.09E7	1964.6435643094987
2.092E7	1979.9993766587286
2.094E7	1946.276741059388
2.096E7	1959.8949199620538
2.098E7	1950.6375533831447
2.1E7	1940.8952903325605
2.102E7	1903.8006808779685
2.104E7	1859.769865450437
2.106E7	1797.9152503348917
2.108E7	1926.2368502132324
2.11E7	1919.247392959817
2.112E7	1971.6409328120242
2.114E7	1941.4946456095258
2.116E7	1957.585365021283
2.118E7	1990.1368313726769
2.12E7	1993.5238569666103
2.122E7	1994.0321090722014
2.124E7	1990.8572064135235
2.126E7	1984.3696553533157
2.128E7	1990.3483224752324
2.13E7	1977.666384599061
2.132E7	1988.0601512882502
2.134E7	1964.7077693276651
2.136E7	1959.625074091069
2.138E7	1956.2585268089865
2.14E7	1975.4842064502689
2.142E7	1987.774858653518
2.144E7	1977.71692516485
2.146E7	1973.0622777765375
2.148E7	1980.0060863797337
2.15E7	1980.7027303452392
2.152E7	1971.1089298721788
2.154E7	1975.2800571889545
2.156E7	1983.9478231149565
2.158E7	1971.2331978621405
2.16E7	1983.5693607485214
2.162E7	1989.5341477096115
2.164E7	1967.1224832509702
2.166E7	1987.5188032433884
2.168E7	1979.0447480091766
2.17E7	1940.9737809781577
2.172E7	1929.2246750074828
2.174E7	1988.2887942379552
2.176E7	1974.0089836343125
2.178E7	1969.127487057065
2.18E7	1943.2114727330822
2.182E7	1985.8049128315397
2.184E7	1972.5190551384621
2.186E7	1983.233718256104
2.188E7	1978.4542690037724
2.19E7	1961.564776176091
2.192E7	1930.6768855335802
2.194E7	1794.1776939040199
2.196E7	1805.206177709914
2.198E7	1787.5960886290368
2.2E7	1859.5261125337981
2.202E7	1892.672210101296
2.204E7	1943.958463929504
2.206E7	1909.5395284871172
2.208E7	1960.398412082596
2.21E7	1957.6505083484485
2.212E7	1981.107059374585
2.214E7	1953.0679544754735
2.216E7	1954.8448413904794
2.218E7	1960.1679415776262
2.22E7	1967.7783876011413
2.222E7	1983.4781846082565
2.224E7	1982.51861855392
2.226E7	1967.8598628290047
2.228E7	1954.0660565932535
2.23E7	1944.085000681899
2.232E7	1950.5283713391898
2.234E7	1938.0179034406758
2.236E7	1976.9855238342127
2.238E7	1968.2576458762624
2.24E7	1984.2385979754665
2.242E7	1993.0332644975754
2.244E7	1994.4144553739345
2.246E7	1991.6965114894313
2.248E7	1994.5561071769412
2.25E7	1994.4701738108442
2.252E7	1994.339406698357
2.254E7	1993.7635847712907
2.256E7	1993.3885137038933
2.258E7	1989.8515357388228
2.26E7	1982.278055483251
2.262E7	1984.6246474872564
2.264E7	1973.930233675746
2.266E7	1978.4618827675508
2.268E7	1991.057685502202
2.27E7	1993.1932008047886
2.272E7	1992.022993754608
2.274E7	1967.889262641485
2.276E7	1949.3888408543194
2.278E7	1946.4629550319748
2.28E7	1960.3315820179173
2.282E7	1980.131798492982
2.284E7	1990.9761257894938
2.286E7	1989.456574990266
2.288E7	1968.8907859043386
2.29E7	1844.8514617619228
2.292E7	1907.38997972583
2.294E7	1908.839839046208
2.296E7	1826.7874195066206
2.298E7	1760.7721523925804
2.3E7	1926.3293003665256
2.302E7	1885.1672730366245
2.304E7	1914.6068749213564
2.306E7	1964.1671909091676
2.308E7	1964.9146814019798
2.31E7	1949.6194974305233
2.312E7	1937.833644940462
2.314E7	1953.625671288057
2.316E7	1960.4541194155365
2.318E7	1952.840843967194
2.32E7	1956.582133410843
2.322E7	1950.0388193002998
2.324E7	1873.6603349126162
2.326E7	1845.4325637021966
2.328E7	1872.970828843632
2.33E7	1805.585897333963
2.332E7	1601.754586419334
2.334E7	1644.8561974693976
2.336E7	1758.3161531444712
2.338E7	1482.3720368816212
2.34E7	1368.0125810759541
2.342E7	944.8588487008078
2.344E7	1411.9521912139885
2.346E7	1756.733288916887
2.348E7	1825.5472774482516
2.35E7	1930.058861077242
2.352E7	1976.6541779812128
2.354E7	1985.171761643233
2.356E7	1971.2903298454958
2.358E7	1977.5236152951877
2.36E7	1994.3445421657302
2.362E7	1986.7842477973861
2.364E7	1990.3003097964586
2.366E7	1989.4247812518458
2.368E7	1987.9998562088049
2.37E7	1986.4846188998683
2.372E7	1970.2314282858429
2.374E7	1948.6690421580054
2.376E7	1938.9622275622041
2.378E7	1955.1995718518367
2.38E7	1846.2252472394757
2.382E7	1859.2520746974242
2.384E7	1833.496764522954
2.386E7	1896.9994704318863
2.388E7	1860.3742261446948
2.39E7	1912.2630667190933
2.392E7	1953.9447529768624
2.394E7	1971.4643022495006
2.396E7	1918.58421525615
2.398E7	1966.386974122894
2.4E7	1991.6790862715068
2.402E7	1988.7794971707694
2.404E7	1977.4620639080715
2.406E7	1989.9642550668018
2.408E7	1980.3793641977563
2.41E7	1946.4055696339199
2.412E7	1942.5290265460249
2.414E7	1977.4095199375465
2.416E7	1991.3692881514207
2.418E7	1991.2405294758646
2.42E7	1994.1228167637491
2.422E7	1993.9420334124402
2.424E7	1994.513965369554
2.426E7	1986.1600466299733
2.428E7	1980.5133580457766
2.43E7	1987.3281641802398
2.432E7	1981.7754527585232
2.434E7	1961.752960492517
2.436E7	1967.475227592992
2.438E7	1978.2540024330472
2.44E7	1976.3649165995064
2.442E7	1974.9604717324974
2.444E7	1962.5875537124964
2.446E7	1962.1729270891124
2.448E7	1968.7397945304645
2.45E7	1982.268683894215
2.452E7	1984.0113470428212
2.454E7	1950.5455065827114
2.456E7	1984.2990174477611
2.458E7	1986.0292613713466
2.46E7	1987.7477538252479
2.462E7	1984.1050420628426
2.464E7	1977.676929054053
2.466E7	1953.3984773429936
2.468E7	1844.804585020166
2.47E7	1889.734829796124
2.472E7	1983.1941961448651
2.474E7	1986.5221520476996
2.476E7	1986.2531535056403
2.478E7	1982.347763848305
2.48E7	1990.7491445798273
2.482E7	1994.3271969185007
2.484E7	1996.0316892452304
2.486E7	1991.551871568673
2.488E7	1985.2450462865281
2.49E7	1973.3530507875148
2.492E7	1965.3852736025597
2.494E7	1984.115041185777
2.496E7	1982.3761550146248
2.498E7	1995.006249692101
2.5E7	1992.5593917549593
2.502E7	1993.4354864323566
2.504E7	1991.9679875870731
2.506E7	1991.1359404987659
2.508E7	1991.9218083629908
2.51E7	1992.9715400207017
2.512E7	1987.6672852359181
2.514E7	1990.8323982800457
2.516E7	1992.1066988802088
2.518E7	1995.7875742509418
2.52E7	1988.4863047758731
2.522E7	1992.7172155485941
2.524E7	1996.0473144186722
2.526E7	1995.111521567585
2.528E7	1991.7929259800248
2.53E7	1986.650666370948
2.532E7	1977.5747439070392
2.534E7	1979.4465998316232
2.536E7	1982.7861175113585
2.538E7	1979.4265643599024
2.54E7	1991.9010738375368
2.542E7	1976.5969134885243
2.544E7	1970.3450877911107
2.546E7	1850.8854979236653
2.548E7	1896.2242992180115
2.55E7	1787.7092299743308
2.552E7	1963.1289375901965
2.554E7	1988.1619272178855
2.556E7	1993.979503477389
2.558E7	1989.2047995442465
2.56E7	1993.5187040821766
2.562E7	1980.5505424997366
2.564E7	1983.725194894521
2.566E7	1981.0922050897132
2.568E7	1988.5378764902198
2.57E7	1989.2526646754322
2.572E7	1989.240480963004
2.574E7	1989.0844814797729
2.576E7	1987.4000980400504
2.578E7	1986.2164244637083
2.58E7	1982.6933094297601
2.582E7	1977.5548731789024
2.584E7	1983.7418537137303
2.586E7	1950.8308412145343
2.588E7	1979.3131246512016
2.59E7	1947.8589636225245
2.592E7	1973.9442701085784
2.594E7	1987.414079772095
2.596E7	1991.8253660737228
2.598E7	1978.649633851979
2.6E7	1982.3839617329509
2.602E7	1970.6268603650517
2.604E7	1979.5788538165052
2.606E7	1977.467960163075
2.608E7	1977.3579215067346
2.61E7	1966.1998291036032
2.612E7	1956.343988170454
2.614E7	1936.873655054145
2.616E7	1962.826964454046
2.618E7	1937.9688793757991
2.62E7	1962.5561685684804
2.622E7	1926.1824106060403
2.624E7	1926.2508453173139
2.626E7	1964.2559489520393
2.628E7	1960.9189257225346
2.63E7	1932.7303214628603
2.632E7	1946.807689310905
2.634E7	1969.1704733082727
2.636E7	1966.6897750707867
