state	age(root)
2.0E7	1976.0216325232925
2.002E7	1950.7469443646737
2.004E7	1981.424881841118
2.006E7	1845.5635334544595
2.008E7	1866.0210308639928
2.01E7	1947.1778497150938
2.012E7	1970.7978494997826
2.014E7	1929.11878120137
2.016E7	1908.8620848106932
2.018E7	1917.0092836892293
2.02E7	1991.9723718478701
2.022E7	1976.943526125574
2.024E7	2006.9497210091852
2.026E7	1991.0720608374686
2.028E7	1979.7863396591936
2.03E7	1964.313124220278
2.032E7	1887.8431491638453
2.034E7	1894.3835683812351
2.036E7	1970.1115393516995
2.038E7	1968.0018428625642
2.04E7	1984.1509332639314
2.042E7	1996.5822895980955
2.044E7	1987.2137996788724
2.046E7	1996.7140053585535
2.048E7	2002.5416867547342
2.05E7	2000.5861723951766
2.052E7	2004.7181716963103
2.054E7	2003.5772284925301
2.056E7	2008.6266915797146
2.058E7	2008.8692771681253
2.06E7	2010.8817235495492
2.062E7	2011.2013684642145
2.064E7	2011.1134726729706
2.066E7	2011.371931286437
2.068E7	2007.4557499772864
2.07E7	2007.143991333473
2.072E7	2008.8553743644281
2.074E7	2007.5199032405878
2.076E7	2001.1054209226588
2.078E7	2009.8257729329648
2.08E7	2004.5694488667573
2.082E7	2005.095094331506
2.084E7	1998.2417967386878
2.086E7	1934.6842125102446
2.088E7	1980.4961789564356
2.09E7	2008.0945918859843
2.092E7	2007.5247739180652
2.094E7	2009.96000237835
2.096E7	2006.4932446312182
2.098E7	2006.6435182281766
2.1E7	2011.3222427823237
2.102E7	2009.6876455112083
2.104E7	2009.6923945968858
2.106E7	2007.0330852202503
2.108E7	2005.9728737997655
2.11E7	2007.8633386523259
2.112E7	2009.684304980141
2.114E7	2008.2099682999676
2.116E7	2010.7552428582985
2.118E7	2011.0579613155494
2.12E7	2010.5571508608803
2.122E7	2011.1312486587567
2.124E7	2008.842232024318
2.126E7	2002.1439317380218
2.128E7	2000.6463168647194
2.13E7	2003.1666426554689
2.132E7	2001.7190983002727
2.134E7	2002.1666660006233
2.136E7	2005.1768499366551
2.138E7	2008.4704929263912
2.14E7	2003.6376248882375
2.142E7	1966.7851839394573
2.144E7	1996.3691989188774
2.146E7	2005.6130602495502
2.148E7	1991.3336485361478
2.15E7	1987.9862625733374
2.152E7	1961.7348162969458
2.154E7	2009.1398257459148
2.156E7	2006.9026823273666
2.158E7	2009.9417411753625
2.16E7	2008.5128200796673
2.162E7	2010.5381138242792
2.164E7	2006.072544822949
2.166E7	2007.4564297166216
2.168E7	2006.154698338182
2.17E7	2006.543546158065
2.172E7	2003.2138192306065
2.174E7	1971.9364974617097
2.176E7	1891.4163140919388
2.178E7	1936.2074618804293
2.18E7	1957.1199036265664
2.182E7	1974.941715030884
2.184E7	2001.2176994347028
2.186E7	1993.2121163762765
2.188E7	2008.3161675494246
2.19E7	1966.967653655916
2.192E7	2007.2815086570101
2.194E7	2002.656228457399
2.196E7	2007.9147884483625
2.198E7	2000.5671906577552
2.2E7	2001.6894075406224
2.202E7	2009.3782734062827
2.204E7	2008.1689171864707
2.206E7	2011.579650680838
2.208E7	2011.6348705973871
2.21E7	2011.6034639612756
2.212E7	2009.9728724030135
2.214E7	2010.0588527204561
2.216E7	2010.6330604391444
2.218E7	2007.3232283977002
2.22E7	2007.246983579027
2.222E7	2003.1949026491102
2.224E7	2003.9077502489572
2.226E7	2007.6249393206645
2.228E7	2003.0368378929234
2.23E7	1999.0129342094797
2.232E7	2004.3069342973427
2.234E7	1974.6467459383318
2.236E7	1961.6936173339236
2.238E7	1796.5113421847698
2.24E7	1916.1412240692537
2.242E7	1886.2579502540434
2.244E7	1960.6840039325234
2.246E7	1784.2536948080817
2.248E7	1830.0267573609908
2.25E7	1761.0257301310976
2.252E7	1987.1556257181196
2.254E7	1970.5106059865004
2.256E7	1969.1015914723832
2.258E7	1900.53329497555
2.26E7	1982.5473864481962
2.262E7	2004.0319728213149
2.264E7	2002.4562308980774
2.266E7	2003.9365205566269
2.268E7	2005.547361232776
2.27E7	1994.7596254360126
2.272E7	1993.0188668677029
2.274E7	2006.9257096154297
2.276E7	2006.9968383736266
2.278E7	2010.69573370645
2.28E7	2010.544547429271
2.282E7	2009.3843588085772
2.284E7	2003.3274571851246
2.286E7	1998.8902326171776
2.288E7	2008.2265308748113
2.29E7	2001.5169071742225
2.292E7	2008.9441858899995
2.294E7	2009.9893551576208
2.296E7	2008.8648943480864
2.298E7	2008.719884823694
2.3E7	2007.9453209951002
2.302E7	2006.3225151758231
2.304E7	2009.1557022354268
2.306E7	2005.505057329188
2.308E7	2004.0935260512185
2.31E7	2004.278362949459
2.312E7	2006.2720668243442
2.314E7	2007.3014243023051
2.316E7	1992.0547644330672
2.318E7	1995.670433554771
2.32E7	1995.7525818912382
2.322E7	1995.4494954897227
2.324E7	1997.1707825425374
2.326E7	1930.1032396194673
2.328E7	1973.9876714989912
2.33E7	1967.376059142039
2.332E7	1972.4243194880073
2.334E7	1983.7531198908787
2.336E7	1987.9545049879823
2.338E7	1995.3386670030288
2.34E7	1997.4350417990286
2.342E7	2005.548765804536
2.344E7	1997.1024487658199
2.346E7	2004.6687031091603
2.348E7	2009.6709071633609
2.35E7	2008.9050754811108
2.352E7	1986.3107888187928
2.354E7	2009.420518341206
2.356E7	2009.300720140443
2.358E7	2006.828998354227
2.36E7	2009.9554583444574
2.362E7	2009.0520540878858
2.364E7	2009.3109414397738
2.366E7	2006.8409478776614
2.368E7	2007.0962449063147
2.37E7	2007.9956075547723
2.372E7	2004.9962888748394
2.374E7	2003.0675592885893
2.376E7	2002.881787760797
2.378E7	2007.1996646124271
2.38E7	2005.0355761936544
2.382E7	1993.2788333912467
2.384E7	2001.1391990735208
2.386E7	2005.3772991234337
2.388E7	1994.6145296986822
2.39E7	2008.2575989186598
2.392E7	2004.6209762909307
2.394E7	2009.5252139355932
2.396E7	2007.9732659868496
2.398E7	2003.4822303806977
2.4E7	2007.6057171950142
2.402E7	2001.238972222131
2.404E7	2002.9595219067307
2.406E7	1960.1515673948297
2.408E7	1968.95433775304
2.41E7	1977.2558251334162
2.412E7	2003.4981079258582
2.414E7	2005.85854182758
2.416E7	1993.4109621871924
2.418E7	2000.9105530102884
2.42E7	2005.4599031781015
2.422E7	2000.774021329028
2.424E7	1991.7809116756084
2.426E7	1999.2068722450738
2.428E7	2003.1498092689753
2.43E7	2003.160996715494
2.432E7	2000.666207291016
2.434E7	2005.1957210432777
2.436E7	2004.9912539275983
2.438E7	1993.72210365351
2.44E7	2004.3114853028646
2.442E7	2007.9418834315288
2.444E7	2008.7513626349082
2.446E7	2008.5553349253692
2.448E7	2006.2418696958246
2.45E7	2004.3390658562632
2.452E7	2002.8697121812982
2.454E7	2010.4940940527638
2.456E7	2007.262542228417
2.458E7	1976.0667961192867
2.46E7	1990.4342288513974
2.462E7	1992.4423811080278
2.464E7	2004.104031163212
2.466E7	1980.0907746117641
2.468E7	1962.58061601008
2.47E7	1933.3756193110298
2.472E7	1911.0621042244582
2.474E7	2001.105863608363
2.476E7	2009.3313290198448
2.478E7	2009.857603188539
2.48E7	2002.7406508042754
2.482E7	2008.6940232960953
2.484E7	2010.252598132683
2.486E7	2011.5475532465057
2.488E7	2011.5478069174715
