FROM	TO	BAYES_FACTOR	POSTERIOR_PROBABILITY
China	Nauru_Island	0.44327738593785737	0.1717586934785024
China	Palau	0.554497614334524	0.20597711365403845
China	Philippines	19237.83713421434	0.9998889012331963
China	Samoa	0.3297586001035005	0.13365181646483723
China	Thailand	0.31154281962377306	0.12720808799022332
China	USA.Hawaii	0.2828895970869432	0.11687590267748028
Nauru_Island	Palau	0.48121504801651543	0.18375736029330075
Nauru_Island	Philippines	24.659084646042263	0.9202310854349517
Nauru_Island	Samoa	0.3341961829442578	0.1352071992000889
Nauru_Island	Thailand	0.33229240863696496	0.13454060659926675
Nauru_Island	USA.Hawaii	0.2831941299324949	0.11698700144428396
Palau	Philippines	6.6039321779332765	0.7554716142650817
Palau	Samoa	0.417911427835605	0.16353738473502943
Palau	Thailand	0.4192698059816212	0.16398177980224418
Palau	USA.Hawaii	0.3174803627270835	0.12931896455949338
Philippines	Samoa	11.488506925682882	0.8431285412731919
Philippines	Thailand	73.31334360604255	0.9716698144650594
Philippines	USA.Hawaii	0.524697862584785	0.19708921230974336
Samoa	Thailand	0.3341961829442578	0.1352071992000889
Samoa	USA.Hawaii	64.43676936305434	0.967892456393734
Thailand	USA.Hawaii	0.3071861329775547	0.12565270525497166
